player_name,player_id,team,opponent,game_date,season,dataset_split,proj_ip,actual_ip,proj_tbf,actual_tbf,proj_k,actual_k,k_rate,bf_ip,statcast_available,csw_mod,whiff_mod,velo_mod,opp_k_mod,line,lean,edge,edge_bucket,model_prob_over,model_prob_under,model_prob_over_analytical,implied_prob_over,implied_prob_under,actual_odds,bet_win,seg_A,seg_B,seg_D,seg_E,n_books
Paul Skenes,694973.0,PIT,STL,2025-05-06,2025,OOS,6.03,6.0,24.0,25,5.78,,0.2402,3.99,True,0.994,1.078,1.0,0.978,6.5,UNDER,0.0838,5%+,0.3356,0.6644,0.3577,0.4194,0.5806,-162.0,,False,False,False,False,6
Paul Blackburn,621112.0,NYM,OAK,2024-08-13,2024,VALIDATION,5.73,4.0,24.7,21,4.94,4.0,0.2005,4.3,True,0.954,0.977,1.0,1.119,5.5,UNDER,0.1004,5%+,0.3624,0.6376,0.3739,0.4628,0.5372,-315.0,1.0,False,True,True,False,6
Kodai Senga,673540.0,NYM,COL,2025-06-06,2025,OOS,5.77,6.0,24.4,23,6.58,,0.2696,4.23,True,0.985,1.025,1.0,1.158,6.5,OVER,0.006,0-2%,0.4614,0.5386,0.4864,0.4554,0.5446,110.0,,False,True,True,False,6
Nicholas Pivetta,601713.0,BOS,TOR,2023-05-03,2023,TRAIN,4.8,6.0,22.0,24,5.18,,0.2356,4.58,True,1.036,1.002,1.0,0.918,5.5,UNDER,0.0475,2-5%,0.396,0.604,0.4156,0.4435,0.5565,-145.0,,False,True,False,False,1
Nick Pivetta,601713.0,BOS,TOR,2023-05-03,2023,TRAIN,4.8,6.0,22.0,24,5.18,,0.2356,4.58,True,1.036,1.002,1.0,0.918,5.5,UNDER,0.0391,2-5%,0.3944,0.6056,0.4156,0.4335,0.5665,-160.0,,False,True,False,False,9
Alek Manoah,666201.0,TOR,BOS,2023-05-03,2023,TRAIN,5.32,5.0,26.6,26,5.22,,0.1967,4.99,True,0.976,0.979,1.0,0.996,4.5,OVER,0.0798,5%+,0.5386,0.4614,0.5979,0.4588,0.5412,115.0,,False,True,False,False,10
Gavin Williams,668909.0,CLE,DET,2024-07-25,2024,VALIDATION,4.37,6.0,20.6,25,3.4,9.0,0.1655,4.71,True,0.94,0.92,1.0,1.085,5.5,UNDER,0.3778,5%+,0.163,0.837,0.1299,0.5408,0.4592,105.0,0.0,False,False,True,False,1
Framber Valdez,664285.0,HOU,SEA,2023-09-27,2023,TRAIN,6.46,4.0,26.8,22,8.34,,0.3114,4.14,False,1.0,1.0,1.0,1.148,6.5,OVER,0.2467,5%+,0.6892,0.3108,0.7261,0.4425,0.5575,-175.0,,False,False,True,False,8
Bryce Miller,682243.0,SEA,HOU,2023-09-27,2023,TRAIN,4.93,4.0,21.8,18,3.76,,0.1726,4.41,False,1.0,1.0,1.0,0.887,4.5,UNDER,0.2664,5%+,0.3088,0.6912,0.324,0.5752,0.4248,-190.0,,False,False,False,False,8
Seth Lugo,607625.0,SD,SDP,2023-07-26,2023,TRAIN,5.54,7.0,23.8,24,6.07,,0.2553,4.29,True,1.05,1.037,1.0,1.0,5.5,OVER,0.0171,0-2%,0.5272,0.4728,0.5659,0.5101,0.4899,-295.0,,False,True,False,False,10
Johan Oviedo,670912.0,PIT,SDP,2023-07-26,2023,TRAIN,5.72,6.0,25.8,23,6.55,,0.2545,4.51,True,1.0,1.08,1.0,1.0,4.5,OVER,0.2524,5%+,0.728,0.272,0.7824,0.4756,0.5244,105.0,,False,False,False,False,10
Jacob deGrom,594798.0,TEX,HOU,2025-07-12,2025,OOS,6.05,6.0,23.4,23,5.85,,0.25,3.87,True,1.008,1.016,1.0,0.942,6.5,UNDER,0.0828,5%+,0.356,0.644,0.3692,0.4388,0.5612,-142.0,,False,True,False,False,6
Framber Valdez,664285.0,HOU,TEX,2025-07-12,2025,OOS,6.44,6.0,27.3,24,5.7,,0.2084,4.25,True,0.993,0.92,1.0,0.98,6.5,UNDER,0.1248,5%+,0.3384,0.6616,0.3453,0.4632,0.5368,-128.0,,False,True,False,False,6
Jose Quintana,500779.0,NYM,PHI,2024-05-16,2024,VALIDATION,5.13,5.1,26.0,21,2.98,4.0,0.1146,5.07,True,0.92,0.92,1.0,0.993,4.5,UNDER,0.2126,5%+,0.2145,0.7855,0.1808,0.4271,0.5729,-435.0,1.0,False,True,False,False,10
Taijuan Walker,592836.0,PHI,NYM,2024-05-16,2024,VALIDATION,5.0,3.1,21.1,15,3.8,1.0,0.1799,4.22,True,1.001,0.92,1.0,0.997,4.5,UNDER,0.1536,5%+,0.3158,0.6842,0.3314,0.4694,0.5306,-143.0,1.0,False,False,False,False,10
Nestor Cortes,641482.0,NYY,TBR,2024-05-11,2024,VALIDATION,6.28,5.1,26.2,23,5.95,5.0,0.2274,4.17,True,0.959,0.948,1.0,1.0,5.5,OVER,0.0258,2-5%,0.514,0.486,0.5465,0.4882,0.5118,-109.0,0.0,False,True,False,False,10
Zack Littell,641793.0,TB,TBR,2024-05-11,2024,VALIDATION,5.79,5.2,25.6,23,7.06,3.0,0.276,4.41,True,1.041,1.024,1.0,1.0,4.5,OVER,0.234,5%+,0.7818,0.2182,0.8322,0.5477,0.4523,-135.0,0.0,False,True,False,False,10
Luis Castillo,622491.0,SEA,SFG,2024-08-23,2024,VALIDATION,5.89,6.0,24.9,24,7.02,9.0,0.2823,4.22,True,1.021,0.981,1.0,1.0,6.5,UNDER,0.0273,2-5%,0.5268,0.4732,0.5534,0.5541,0.4459,111.0,0.0,False,True,False,False,7
Hayden Birdsong,806185.0,SF,SEA,2024-08-23,2024,VALIDATION,4.05,4.0,19.1,18,6.57,5.0,0.3435,4.72,True,1.053,1.08,1.0,1.18,6.5,OVER,0.0156,0-2%,0.4522,0.5478,0.4851,0.4366,0.5634,-155.0,0.0,False,False,True,False,7
Noah Syndergaard,592789.0,CLE,HOU,2023-07-31,2023,TRAIN,4.7,5.1,21.4,20,2.46,0.0,0.1152,4.55,True,0.966,0.92,1.0,0.887,3.5,UNDER,0.1568,5%+,0.2502,0.7498,0.2346,0.407,0.593,-1667.0,1.0,False,True,False,False,9
J.P. France,641585.0,HOU,CLE,2023-07-31,2023,TRAIN,6.24,7.0,26.3,28,2.72,6.0,0.1031,4.22,True,0.983,0.92,1.0,0.82,3.5,UNDER,0.2778,5%+,0.2764,0.7236,0.2897,0.5541,0.4459,110.0,0.0,False,True,False,False,8
Jonathan France,641585.0,HOU,CLE,2023-07-31,2023,TRAIN,6.24,7.0,26.3,28,2.72,6.0,0.1031,4.22,True,0.983,0.92,1.0,0.82,3.5,UNDER,0.2554,5%+,0.291,0.709,0.2897,0.5464,0.4536,105.0,0.0,False,True,False,False,2
Jacob deGrom,594798.0,TEX,LAA,2024-09-27,2024,VALIDATION,3.16,4.0,13.3,15,4.4,5.0,0.331,4.2,False,1.0,1.0,1.0,1.043,5.5,UNDER,0.2729,5%+,0.2834,0.7166,0.2793,0.5563,0.4437,115.0,1.0,False,False,False,False,7
Reid Detmers,672282.0,LAA,TEX,2024-09-27,2024,VALIDATION,4.61,5.0,24.0,24,6.36,12.0,0.2651,5.21,True,1.016,1.058,1.0,0.958,5.5,OVER,0.1161,5%+,0.5516,0.4484,0.6105,0.4355,0.5645,-186.0,1.0,False,True,False,False,7
Spencer Arrighetti,681293.0,HOU,CLE,2024-05-02,2024,VALIDATION,3.47,5.2,18.1,23,4.65,6.0,0.2564,5.23,True,1.053,1.08,1.0,0.877,4.5,OVER,0.0324,2-5%,0.4668,0.5332,0.4955,0.4344,0.5656,105.0,1.0,False,False,False,False,10
Joey Wentz,666214.0,ATL,CHC,2025-09-02,2025,OOS,5.16,4.0,23.4,20,3.43,,0.1468,4.53,True,0.948,0.92,1.0,0.923,3.5,UNDER,0.1151,5%+,0.427,0.573,0.4492,0.5421,0.4579,-102.0,,False,True,False,False,8
Shota Imanaga,684007.0,CHC,ATL,2025-09-02,2025,OOS,6.61,6.0,25.7,22,5.72,,0.2226,3.89,True,1.009,0.976,1.0,0.974,5.5,OVER,0.0483,2-5%,0.476,0.524,0.5077,0.4277,0.5723,110.0,,False,True,False,False,8
Daniel Lynch IV,663738.0,KC,KCR,2024-06-07,2024,VALIDATION,5.0,4.0,21.0,24,4.27,4.0,0.2033,4.2,False,1.0,1.0,1.0,1.0,4.5,UNDER,0.0214,2-5%,0.4068,0.5932,0.4238,0.4282,0.5718,-156.0,1.0,False,False,False,False,8
Bryce Miller,682243.0,SEA,KCR,2024-06-07,2024,VALIDATION,6.01,5.0,24.2,23,6.65,1.0,0.2753,4.02,True,1.021,1.024,1.0,1.0,4.5,OVER,0.2442,5%+,0.7472,0.2528,0.793,0.503,0.497,100.0,0.0,False,True,False,False,9
Luis Medina,665622.0,OAK,DET,2023-09-21,2023,TRAIN,4.31,5.0,21.6,23,4.15,5.0,0.192,5.01,True,0.948,1.004,1.0,1.095,5.5,UNDER,0.2202,5%+,0.2421,0.7579,0.2381,0.4623,0.5377,-275.0,1.0,False,True,True,False,7
Tarik Skubal,669373.0,DET,OAK,2023-09-21,2023,TRAIN,6.17,7.0,24.6,22,9.32,10.0,0.3788,3.99,False,1.0,1.0,1.0,1.116,6.5,OVER,0.197,5%+,0.7603,0.2397,0.8212,0.5633,0.4367,-285.0,1.0,False,False,True,False,8
Chris Bassitt,605135.0,TOR,CLE,2023-08-25,2023,TRAIN,6.19,5.2,26.3,25,5.38,5.0,0.2047,4.25,True,1.062,0.949,1.0,0.82,4.5,OVER,0.0496,2-5%,0.5942,0.4058,0.624,0.5446,0.4554,-325.0,1.0,True,True,False,False,9
Tanner Bibee,676440.0,CLE,TOR,2023-08-25,2023,TRAIN,6.21,6.0,26.3,24,5.71,5.0,0.2174,4.23,True,0.994,1.022,1.0,0.918,5.5,OVER,0.0569,5%+,0.4858,0.5142,0.5062,0.4289,0.5711,120.0,0.0,False,False,False,False,9
Freddy Peralta,642547.0,MIL,MIA,2023-09-24,2023,TRAIN,5.83,3.0,22.8,17,7.46,,0.3273,3.91,False,1.0,1.0,1.0,0.951,7.5,UNDER,0.0126,0-2%,0.456,0.544,0.4697,0.4686,0.5314,-134.0,,False,False,False,False,1
Ross Stripling,548389.0,OAK,HOU,2024-05-13,2024,VALIDATION,4.62,5.0,27.7,20,3.03,1.0,0.1093,6.0,True,1.01,0.952,1.0,0.859,3.5,UNDER,0.0992,5%+,0.3402,0.6598,0.36,0.4394,0.5606,-1250.0,1.0,False,True,False,False,10
Spencer Arrighetti,681293.0,HOU,OAK,2024-05-13,2024,VALIDATION,4.23,5.0,22.7,21,6.91,5.0,0.3049,5.35,True,1.03,1.08,1.0,1.119,5.5,OVER,0.0615,5%+,0.6254,0.3746,0.6875,0.5639,0.4361,-152.0,0.0,False,True,True,False,10
Sonny Gray,543243.0,MIN,CHC,2023-05-12,2023,TRAIN,5.91,5.1,24.3,20,8.04,,0.3307,4.11,True,1.08,1.08,1.0,0.99,6.5,OVER,0.1851,5%+,0.6464,0.3536,0.6914,0.4613,0.5387,100.0,,True,True,False,False,10
Drew Smyly,592767.0,CHC,MIN,2023-05-12,2023,TRAIN,5.34,6.0,22.6,24,5.34,,0.2365,4.23,True,1.0,0.92,1.0,1.17,4.5,OVER,0.0522,5%+,0.5572,0.4428,0.6167,0.505,0.495,-120.0,,False,True,True,False,10
Steven Matz,571927.0,STL,WSN,2023-07-15,2023,TRAIN,4.72,4.1,22.5,20,4.92,4.0,0.2189,4.77,True,1.009,0.92,1.0,1.0,4.5,OVER,0.1101,5%+,0.5284,0.4716,0.5458,0.4183,0.5817,126.0,0.0,False,True,False,False,1
Jake Irvin,663623.0,WSH,STL,2023-07-15,2023,TRAIN,5.3,3.0,24.5,16,3.02,3.0,0.1233,4.62,True,1.01,0.92,1.0,0.951,3.5,UNDER,0.1273,5%+,0.348,0.652,0.3565,0.4753,0.5247,-126.0,1.0,False,True,False,False,1
Zack Wheeler,554430.0,PHI,WSN,2023-08-08,2023,TRAIN,6.43,6.0,26.3,26,8.25,6.0,0.3133,4.09,True,1.007,1.059,1.0,1.0,5.5,OVER,0.2084,5%+,0.7876,0.2124,0.8305,0.5791,0.4209,-154.0,1.0,False,True,False,False,5
Trevor Williams,592866.0,WSH,PHI,2023-08-08,2023,TRAIN,4.92,4.2,23.4,23,2.95,7.0,0.1265,4.75,True,0.918,0.922,1.0,1.058,3.5,UNDER,0.1955,5%+,0.3376,0.6624,0.3425,0.5331,0.4669,108.0,0.0,False,True,True,False,5
Josiah Gray,680686.0,WSH,PHI,2023-08-08,2023,TRAIN,5.47,4.2,25.4,22,4.48,,0.1763,4.64,True,0.968,0.976,1.0,1.058,4.5,UNDER,0.0981,5%+,0.452,0.548,0.4637,0.5501,0.4499,105.0,,False,True,True,False,2
Kyle Gibson,502043.0,BAL,STL,2023-09-13,2023,TRAIN,5.96,6.2,27.0,25,4.96,,0.1838,4.53,True,1.011,1.065,1.0,0.951,4.5,OVER,0.0466,2-5%,0.5256,0.4744,0.552,0.479,0.521,-286.0,,False,True,False,False,9
Drew Rom,680723.0,STL,BAL,2023-09-13,2023,TRAIN,4.02,5.1,20.8,21,2.41,,0.1158,5.17,False,1.0,1.0,1.0,0.994,3.5,UNDER,0.2105,5%+,0.2273,0.7727,0.2225,0.4378,0.5622,-450.0,,False,False,False,False,6
Jack Flaherty,656427.0,BAL,HOU,2023-08-09,2023,TRAIN,5.8,5.0,26.5,25,5.99,,0.2257,4.57,True,1.026,1.073,1.0,0.887,5.5,OVER,0.0193,0-2%,0.5304,0.4696,0.5521,0.5111,0.4889,-125.0,,False,True,False,False,9
Cristian Javier,664299.0,HOU,BAL,2023-08-09,2023,TRAIN,5.1,5.0,23.8,22,5.8,,0.2436,4.67,True,0.967,1.079,1.0,0.994,4.5,OVER,0.1277,5%+,0.648,0.352,0.6878,0.5203,0.4797,-278.0,,False,True,False,False,9
Kyle Hendricks,543294.0,LAA,BAL,2025-05-09,2025,OOS,5.09,5.0,22.0,24,2.53,,0.1149,4.33,True,0.957,0.92,1.0,1.086,3.5,UNDER,0.2061,5%+,0.265,0.735,0.2492,0.4711,0.5289,-335.0,,False,True,True,False,6
Tomoyuki Sugano,608372.0,BAL,LAA,2025-05-09,2025,OOS,5.91,7.1,24.7,25,3.85,,0.1561,4.17,True,0.926,0.92,1.0,1.18,3.5,UNDER,0.0587,5%+,0.5046,0.4954,0.5363,0.5633,0.4367,118.0,,False,True,True,False,6
Bryce Miller,682243.0,SEA,OAK,2023-08-30,2023,TRAIN,5.05,6.0,22.1,24,5.63,,0.2549,4.38,True,1.037,1.02,1.0,1.116,6.5,UNDER,0.2373,5%+,0.3172,0.6828,0.335,0.5545,0.4455,-325.0,,False,True,True,False,8
Trevor Williams,592866.0,WSH,LAD,2023-05-29,2023,TRAIN,4.58,5.0,20.2,24,2.97,3.0,0.1472,4.4,True,0.907,0.92,1.0,0.968,3.5,UNDER,0.1751,5%+,0.3254,0.6746,0.346,0.5005,0.4995,-835.0,1.0,False,True,False,False,9
Charlie Morton,450203.0,BAL,STL,2025-05-26,2025,OOS,4.04,6.0,22.1,24,3.18,5.0,0.1437,5.48,True,0.952,1.006,1.0,0.978,3.5,UNDER,0.2109,5%+,0.3788,0.6212,0.3925,0.5897,0.4103,-560.0,0.0,False,True,False,False,7
Erick Fedde,607200.0,STL,BAL,2025-05-26,2025,OOS,6.14,5.0,27.1,24,3.82,5.0,0.1413,4.41,True,0.935,0.92,1.0,1.086,3.5,UNDER,0.0666,5%+,0.4886,0.5114,0.5313,0.5552,0.4448,-480.0,0.0,False,True,True,False,7
Michael McGreevy,700241.0,STL,SDP,2025-08-02,2025,OOS,5.33,6.0,24.5,25,2.1,4.0,0.0855,4.61,True,0.935,0.92,1.0,1.0,2.5,UNDER,0.247,5%+,0.3376,0.6624,0.3501,0.5846,0.4154,124.0,0.0,False,True,False,False,8
Paul Skenes,694973.0,PIT,CIN,2024-06-17,2024,VALIDATION,5.79,6.0,22.8,24,10.12,7.0,0.4447,3.93,True,1.045,1.08,1.0,1.083,8.5,OVER,0.2364,5%+,0.6428,0.3572,0.6804,0.4064,0.5936,-278.0,0.0,False,True,True,False,9
Erick Fedde,607200.0,STL,CHW,2025-06-19,2025,OOS,5.53,5.0,24.1,24,3.62,,0.15,4.37,True,0.97,0.92,1.0,1.0,4.5,UNDER,0.1682,5%+,0.291,0.709,0.2977,0.4592,0.5408,-128.0,,False,True,False,False,8
Sean Burke,680732.0,CWS,CHW,2025-06-19,2025,OOS,5.16,5.1,25.4,22,4.25,,0.167,4.93,True,0.921,0.955,1.0,1.0,3.5,OVER,0.0045,0-2%,0.5616,0.4384,0.6132,0.5571,0.4429,-154.0,,False,True,False,False,8
Tyler Anderson,542881.0,LAA,HOU,2025-04-12,2025,OOS,5.0,5.2,21.0,22,4.15,,0.1977,4.2,False,1.0,1.0,1.0,0.942,4.5,UNDER,0.0235,2-5%,0.3834,0.6166,0.4008,0.4069,0.5931,-385.0,,False,False,False,False,7
Bailey Falter,663559.0,PIT,ATL,2024-05-24,2024,VALIDATION,6.05,7.1,24.3,28,3.3,4.0,0.1359,4.02,True,1.014,0.98,1.0,1.064,3.5,UNDER,0.1167,5%+,0.4096,0.5904,0.4203,0.5263,0.4737,-265.0,0.0,False,True,True,False,9
Taj Bradley,671737.0,TB,TBR,2023-07-08,2023,TRAIN,4.4,5.0,21.8,22,5.83,,0.2669,4.95,True,0.993,1.048,1.0,1.0,5.5,OVER,0.0509,5%+,0.4882,0.5118,0.5259,0.4373,0.5627,-160.0,,False,True,False,False,11
Spencer Strider,675911.0,ATL,TBR,2023-07-08,2023,TRAIN,6.09,6.1,26.6,25,10.87,,0.4093,4.36,True,1.1,1.08,1.0,1.0,8.5,OVER,0.1859,5%+,0.7068,0.2932,0.7567,0.5209,0.4791,-245.0,,True,True,False,False,11
Corbin Burnes,669203.0,BAL,MIL,2024-04-14,2024,VALIDATION,5.0,5.0,20.1,22,7.37,5.0,0.3672,4.01,True,1.1,1.062,1.0,1.025,6.5,OVER,0.0598,5%+,0.5598,0.4402,0.6035,0.5,0.5,-115.0,0.0,True,False,False,False,1
Kyle Hendricks,543294.0,CHC,MIL,2024-06-30,2024,VALIDATION,5.1,3.2,24.0,19,5.82,,0.2428,4.7,True,1.067,0.984,1.0,1.025,4.5,OVER,0.2338,5%+,0.6382,0.3618,0.6897,0.4044,0.5956,-158.0,,True,False,False,False,9
Freddy Peralta,642547.0,MIL,CHC,2024-06-30,2024,VALIDATION,5.28,7.0,24.1,25,7.3,,0.3026,4.57,True,1.004,1.08,1.0,0.982,7.5,UNDER,0.0529,5%+,0.4274,0.5726,0.4457,0.4803,0.5197,-286.0,,False,True,False,False,9
Stephen Kolek,663568.0,SD,STL,2025-07-27,2025,OOS,5.18,6.0,23.6,24,3.67,2.0,0.1556,4.55,True,0.986,0.92,1.0,0.978,3.5,OVER,0.0552,5%+,0.4712,0.5288,0.4991,0.416,0.584,-175.0,0.0,False,False,False,False,8
Michael McGreevy,700241.0,STL,SDP,2025-07-27,2025,OOS,5.0,4.2,21.0,26,2.3,2.0,0.1094,4.21,True,0.918,0.92,1.0,1.0,2.5,UNDER,0.1975,5%+,0.3866,0.6134,0.4046,0.5841,0.4159,-182.0,1.0,False,False,False,False,8
Patrick Sandoval,663776.0,LAA,KCR,2023-06-16,2023,TRAIN,5.04,7.0,25.1,28,5.26,,0.2101,4.97,True,1.033,1.08,1.0,1.0,4.5,UNDER,0.0257,2-5%,0.537,0.463,0.6046,0.5627,0.4373,-170.0,,False,True,False,False,11
Brady Singer,663903.0,KC,KCR,2023-06-16,2023,TRAIN,4.83,5.1,24.5,24,4.84,,0.1974,5.08,True,0.972,0.92,1.0,1.0,4.5,UNDER,0.0531,5%+,0.5048,0.4952,0.5305,0.5579,0.4421,110.0,,False,True,False,False,11
Matthew Boyd,571510.0,CHC,KCR,2025-07-22,2025,OOS,6.44,7.0,24.6,25,6.73,6.0,0.2739,3.81,True,1.04,0.998,1.0,1.0,4.5,OVER,0.228,5%+,0.7619,0.2381,0.8006,0.5339,0.4661,-345.0,1.0,False,True,False,False,8
Ranger Suarez,624133.0,PHI,MIA,2024-09-05,2024,VALIDATION,5.12,5.0,22.7,19,5.72,4.0,0.2519,4.44,True,0.996,0.938,1.0,1.066,4.5,OVER,0.0511,5%+,0.6426,0.3574,0.6754,0.5915,0.4085,-172.0,0.0,False,True,True,False,7
Adam Oller,670124.0,MIA,PHI,2024-09-05,2024,VALIDATION,5.0,5.1,21.9,25,4.49,6.0,0.2052,4.37,True,0.925,0.92,1.0,0.993,4.5,OVER,0.0037,0-2%,0.4404,0.5596,0.4655,0.4367,0.5633,120.0,1.0,False,False,False,False,7
MacKenzie Gore,669022.0,WSH,ATL,2023-06-10,2023,TRAIN,5.53,5.0,25.1,20,7.3,,0.2905,4.54,True,1.017,1.08,1.0,0.923,6.5,OVER,0.14,5%+,0.5464,0.4536,0.5933,0.4064,0.5936,-154.0,,False,True,False,False,9
Mackenzie Gore,669022.0,WSH,ATL,2023-06-10,2023,TRAIN,5.53,5.0,25.1,20,7.3,,0.2905,4.54,True,1.017,1.08,1.0,0.923,6.5,OVER,0.1284,5%+,0.5532,0.4468,0.5933,0.4248,0.5752,120.0,,False,True,False,False,2
Jared Shuster,694363.0,ATL,WSN,2023-06-10,2023,TRAIN,5.27,5.0,23.3,22,4.08,,0.175,4.42,True,0.977,0.979,1.0,1.0,3.5,OVER,0.015,0-2%,0.5558,0.4442,0.5819,0.5408,0.4592,-135.0,,False,True,False,False,11
Sean Manaea,640455.0,NYM,DET,2025-09-01,2025,OOS,4.61,3.2,21.3,20,7.86,,0.3687,4.63,True,1.043,1.049,1.0,1.068,5.5,OVER,0.1699,5%+,0.7491,0.2509,0.796,0.5791,0.4209,-180.0,,False,False,True,False,2
Nestor Cortes,641482.0,NYY,CLE,2024-04-14,2024,VALIDATION,5.0,4.0,20.8,20,3.22,6.0,0.1543,4.17,True,1.029,0.947,1.0,0.877,4.5,UNDER,0.3106,5%+,0.2376,0.7624,0.2221,0.5482,0.4518,105.0,0.0,False,False,False,False,1
Andre Pallante,669467.0,STL,ARI,2025-07-18,2025,OOS,5.86,4.2,25.3,25,3.31,,0.1308,4.32,True,0.999,1.0,1.0,1.0,3.5,UNDER,0.0541,5%+,0.4112,0.5888,0.4223,0.4653,0.5347,-140.0,,False,True,False,False,8
Brandon Pfaadt,694297.0,AZ,ARI,2025-07-18,2025,OOS,5.87,7.0,25.4,26,5.3,,0.2088,4.33,True,0.97,0.949,1.0,1.0,4.5,OVER,0.0612,5%+,0.55,0.45,0.61,0.4888,0.5112,-110.0,,False,True,False,False,8
Mitch Keller,656605.0,PIT,TEX,2024-08-20,2024,VALIDATION,5.14,7.0,22.6,24,3.85,,0.1699,4.41,True,0.988,0.92,1.0,0.958,4.5,UNDER,0.2457,5%+,0.3242,0.6758,0.3416,0.5699,0.4301,108.0,,False,True,False,False,8
Cody Bradford,674003.0,TEX,PIT,2024-08-20,2024,VALIDATION,5.18,7.0,21.7,26,6.33,,0.2916,4.19,True,1.051,1.04,1.0,1.102,5.5,OVER,0.0521,5%+,0.542,0.458,0.6062,0.4899,0.5101,-102.0,,False,True,True,False,8
Zack Thompson,668868.0,STL,CIN,2023-09-09,2023,TRAIN,5.24,5.0,22.7,22,6.89,,0.3037,4.33,True,1.047,1.08,1.0,1.096,4.5,OVER,0.1517,5%+,0.7432,0.2568,0.8165,0.5915,0.4085,-170.0,,False,False,True,False,9
Taijuan Walker,592836.0,PHI,NYY,2025-07-25,2025,OOS,4.35,5.2,20.2,23,3.81,3.0,0.1891,4.64,True,0.984,0.92,1.0,1.051,3.5,UNDER,0.0284,2-5%,0.51,0.49,0.5291,0.5384,0.4616,-245.0,1.0,False,True,True,False,8
Will Warren,701542.0,NYY,PHI,2025-07-25,2025,OOS,4.61,5.2,24.1,26,4.03,7.0,0.1672,5.22,True,0.948,0.92,1.0,0.96,5.5,UNDER,0.1914,5%+,0.244,0.756,0.2194,0.4354,0.5646,-142.0,0.0,False,False,False,False,8
Ben Lively,594902.0,CLE,ATL,2024-04-28,2024,VALIDATION,5.0,4.1,21.0,18,7.52,5.0,0.358,4.2,False,1.0,1.0,1.0,1.064,4.5,OVER,0.3511,5%+,0.7966,0.2034,0.8692,0.4455,0.5545,108.0,1.0,False,False,True,False,1
Gerrit Cole,543037.0,NYY,TOR,2023-09-27,2023,TRAIN,6.6,9.0,26.2,29,6.95,,0.2651,3.97,False,1.0,1.0,1.0,0.918,6.5,OVER,0.0595,5%+,0.5218,0.4782,0.5421,0.4623,0.5377,-230.0,,False,False,False,False,9
José Berríos,621244.0,TOR,NYY,2023-09-27,2023,TRAIN,6.29,6.0,26.4,25,7.05,,0.2666,4.21,False,1.0,1.0,1.0,1.068,7.5,OVER,0.038,2-5%,0.3864,0.6136,0.4086,0.3484,0.6516,165.0,,False,False,True,False,1
Yu Darvish,506433.0,SD,SDP,2025-07-30,2025,OOS,4.04,7.0,20.0,23,2.39,7.0,0.1197,4.93,True,0.966,0.981,1.0,1.0,4.5,UNDER,0.4132,5%+,0.1174,0.8826,0.0945,0.5306,0.4694,100.0,0.0,False,False,False,False,8
Clay Holmes,605280.0,NYM,SDP,2025-07-30,2025,OOS,5.1,3.2,22.1,24,2.57,3.0,0.116,4.34,True,0.991,0.926,1.0,1.0,3.5,UNDER,0.1974,5%+,0.2637,0.7363,0.2569,0.461,0.539,-122.0,1.0,False,True,False,False,8
Eric Lauer,641778.0,TOR,MIN,2025-08-27,2025,OOS,5.12,4.2,22.5,24,4.47,4.0,0.1992,4.39,True,1.018,0.935,1.0,1.002,4.5,UNDER,0.1397,5%+,0.4296,0.5704,0.4631,0.5693,0.4307,-190.0,1.0,False,True,False,False,8
Simeon Woods Richardson,680573.0,MIN,TOR,2025-08-27,2025,OOS,4.26,3.2,19.3,18,2.55,2.0,0.1316,4.54,True,0.962,0.933,1.0,0.82,3.5,UNDER,0.1478,5%+,0.2478,0.7522,0.2523,0.3956,0.6044,-180.0,1.0,False,True,False,False,7
Nick Lodolo,666157.0,CIN,MIA,2024-07-14,2024,VALIDATION,5.17,4.2,23.3,19,6.24,,0.2676,4.51,True,0.996,1.08,1.0,1.066,6.5,UNDER,0.0134,0-2%,0.4138,0.5862,0.4315,0.4272,0.5728,-156.0,,False,True,True,False,3
Trevor Rogers,669432.0,MIA,CIN,2024-07-14,2024,VALIDATION,5.03,5.2,23.5,21,4.83,,0.2059,4.67,True,0.964,0.926,1.0,1.083,4.5,UNDER,0.048,2-5%,0.5002,0.4998,0.5291,0.5482,0.4518,109.0,,False,True,True,False,4
Carlos Carrasco,471911.0,CLE,LAA,2024-05-05,2024,VALIDATION,4.5,6.0,21.6,23,3.88,3.0,0.1795,4.8,True,0.958,0.934,1.0,1.043,4.5,UNDER,0.1168,5%+,0.3384,0.6616,0.3468,0.4552,0.5448,-156.0,1.0,False,True,False,False,3
Griffin Canning,656288.0,LAA,CLE,2024-05-05,2024,VALIDATION,4.92,6.0,23.2,23,3.13,5.0,0.135,4.71,True,1.02,0.96,1.0,0.877,4.5,UNDER,0.2068,5%+,0.2174,0.7826,0.2066,0.4242,0.5758,-171.0,0.0,False,True,False,False,3
Sonny Gray,543243.0,STL,SDP,2024-08-29,2024,VALIDATION,5.68,6.0,24.3,21,8.4,,0.346,4.28,True,1.098,1.08,1.0,1.0,4.5,OVER,0.2685,5%+,0.8563,0.1437,0.9212,0.5878,0.4122,-166.0,,True,True,False,False,8
Michael King,650633.0,SD,STL,2024-08-29,2024,VALIDATION,5.68,4.1,23.7,24,8.56,,0.3604,4.18,True,1.1,1.08,1.0,0.975,5.5,OVER,0.3226,5%+,0.8066,0.1934,0.8546,0.484,0.516,-230.0,,True,True,False,False,8
