engine,player_name,player_id,game_date,season,dataset_split,team,opponent,p_k,bf_mean,bf_std,beta_concentration,proj_k,actual_bf,actual_k,line,lean,edge,edge_bucket,model_prob_over,model_prob_under,implied_prob_over,implied_prob_under,actual_odds,bet_win,odds_flag,statcast_available,seg_A,seg_D,seg_E,n_books
BetaBinomial,Zack Wheeler,554430.0,2024-09-28,2024,VALIDATION,PHI,WSN,0.2909,25.9,2.74,98.7,7.54,23,11.0,6.5,OVER,0.1985,5%+,0.6352,0.3648,0.4367,0.5633,124.0,1.0,False,True,False,False,False,7
BetaBinomial,MacKenzie Gore,669022.0,2024-09-28,2024,VALIDATION,WSH,WSN,0.2529,25.3,5.06,14.5,6.39,21,9.0,5.5,OVER,0.0199,0-2%,0.5396,0.4604,0.5197,0.4803,-240.0,1.0,False,True,False,False,False,7
BetaBinomial,Sandy Alcantara,645261.0,2023-07-14,2023,TRAIN,MIA,BAL,0.1905,27.3,3.65,21.7,5.19,27,,4.5,UNDER,0.0094,0-2%,0.5352,0.4648,0.5446,0.4554,105.0,,False,True,False,False,False,9
BetaBinomial,Dean Kremer,665152.0,2023-07-14,2023,TRAIN,BAL,MIA,0.2618,25.4,5.21,40.1,6.64,23,,4.5,OVER,0.2021,5%+,0.7429,0.2571,0.5408,0.4592,-140.0,,False,True,True,False,False,9
BetaBinomial,Bryan Hoeing,663773.0,2023-06-24,2023,TRAIN,MIA,PIT,0.2314,18.8,4.61,50.0,4.34,18,,3.5,OVER,0.1787,5%+,0.5974,0.4026,0.4187,0.5813,-175.0,,False,True,False,True,False,6
BetaBinomial,O. Bido,674370.0,2023-06-24,2023,TRAIN,PIT,MIA,0.2696,21.0,4.2,50.0,5.66,26,,3.5,OVER,0.176,5%+,0.7566,0.2434,0.5806,0.4194,-160.0,,False,False,False,False,False,1
BetaBinomial,Osvaldo Bido,674370.0,2023-06-24,2023,TRAIN,PIT,MIA,0.2696,21.0,4.2,50.0,5.66,26,,3.5,OVER,0.1867,5%+,0.7691,0.2309,0.5824,0.4176,-165.0,,False,False,False,False,False,10
BetaBinomial,Nestor Cortes,641482.0,2023-05-30,2023,TRAIN,NYY,SEA,0.2368,23.8,3.99,53.2,5.63,24,,5.5,UNDER,0.0454,2-5%,0.4912,0.5088,0.5366,0.4634,100.0,,False,True,False,True,False,7
BetaBinomial,Nestor Cortes Jr.,641482.0,2023-05-30,2023,TRAIN,NYY,SEA,0.2368,23.8,3.99,53.2,5.63,24,,5.5,UNDER,0.0608,5%+,0.485,0.515,0.5458,0.4542,106.0,,False,True,False,True,False,3
BetaBinomial,Logan Gilbert,669302.0,2023-05-30,2023,TRAIN,SEA,NYY,0.3031,24.6,4.09,36.3,7.47,21,,6.5,OVER,0.1724,5%+,0.595,0.405,0.4226,0.5774,-148.0,,False,True,False,True,False,10
BetaBinomial,Walker Buehler,621111.0,2025-06-17,2025,OOS,BOS,SEA,0.2097,24.0,8.83,20.5,5.04,21,,4.5,UNDER,0.0555,5%+,0.4986,0.5014,0.5541,0.4459,-455.0,,False,True,False,False,False,8
BetaBinomial,Bryan Woo,693433.0,2025-06-17,2025,OOS,SEA,BOS,0.1851,25.7,4.08,20.3,4.75,24,,5.5,UNDER,0.2343,5%+,0.3434,0.6566,0.5777,0.4223,-400.0,,False,True,False,False,False,8
BetaBinomial,Jacob deGrom,594798.0,2025-09-06,2025,OOS,TEX,HOU,0.2778,21.2,2.14,54.6,5.9,24,8.0,6.5,UNDER,0.0559,5%+,0.39,0.61,0.4459,0.5541,-158.0,0.0,False,True,False,False,False,8
BetaBinomial,Hunter Brown,686613.0,2025-09-06,2025,OOS,HOU,TEX,0.2222,25.2,3.59,18.1,5.59,25,8.0,5.5,UNDER,0.0811,5%+,0.4512,0.5488,0.5323,0.4677,-220.0,0.0,False,True,False,False,False,8
BetaBinomial,Simeon Woods Richardson,680573.0,2025-07-22,2025,OOS,MIN,LAD,0.1767,21.1,2.7,20.8,3.74,14,,3.5,UNDER,0.0252,2-5%,0.4834,0.5166,0.5086,0.4914,-112.0,,False,True,False,False,False,8
BetaBinomial,Yoshinobu Yamamoto,808967.0,2025-07-22,2025,OOS,LAD,MIN,0.2366,47.2,19.99,13.0,11.16,21,,6.5,OVER,0.1213,5%+,0.6758,0.3242,0.5545,0.4455,-146.0,,False,True,True,False,False,8
BetaBinomial,Landen Roupp,694738.0,2025-05-28,2025,OOS,SF,DET,0.1831,24.2,5.19,11.8,4.44,21,7.0,8.5,UNDER,0.2851,5%+,0.1431,0.8569,0.4282,0.5718,-154.0,1.0,False,True,False,True,False,2
BetaBinomial,Jackson Jobe,695549.0,2025-05-28,2025,OOS,DET,SFG,0.1993,23.8,4.44,47.9,4.75,23,4.0,3.5,OVER,0.1387,5%+,0.659,0.341,0.5203,0.4797,-125.0,1.0,False,True,False,False,False,2
BetaBinomial,Merrill Kelly,518876.0,2023-07-25,2023,TRAIN,AZ,ARI,0.2469,25.8,3.25,19.5,6.36,25,5.0,5.5,OVER,0.1471,5%+,0.553,0.447,0.4059,0.5941,-160.0,0.0,False,True,False,False,False,6
BetaBinomial,Steven Matz,571927.0,2023-07-25,2023,TRAIN,STL,ARI,0.2674,21.9,2.43,15.7,5.86,24,6.0,4.5,OVER,0.1159,5%+,0.6386,0.3614,0.5227,0.4773,-120.0,1.0,False,True,False,False,False,9
BetaBinomial,Taijuan Walker,592836.0,2025-08-16,2025,OOS,PHI,WSN,0.1294,23.4,4.3,16.3,3.03,27,,3.5,UNDER,0.1394,5%+,0.351,0.649,0.4904,0.5096,-118.0,,False,True,False,False,False,8
BetaBinomial,Cade Cavalli,676917.0,2025-08-16,2025,OOS,WSH,WSN,0.2202,19.1,4.2,50.0,4.21,26,,4.5,UNDER,0.1153,5%+,0.405,0.595,0.5203,0.4797,-110.0,,False,False,False,False,False,7
BetaBinomial,Kevin Gausman,592332.0,2023-09-26,2023,TRAIN,TOR,NYY,0.3109,26.9,6.02,21.3,8.35,25,5.0,7.5,OVER,0.0024,0-2%,0.5338,0.4662,0.5314,0.4686,-130.0,0.0,False,False,False,True,False,7
BetaBinomial,Michael King,650633.0,2023-09-26,2023,TRAIN,NYY,TOR,0.341,21.0,7.24,20.0,7.17,23,5.0,5.5,OVER,0.0886,5%+,0.6256,0.3744,0.537,0.463,-275.0,0.0,False,False,False,False,False,7
BetaBinomial,Lance Lynn,458681.0,2023-06-08,2023,TRAIN,CWS,NYY,0.2234,26.1,3.98,23.2,5.83,26,4.0,5.5,UNDER,0.0425,2-5%,0.4926,0.5074,0.5351,0.4649,-156.0,1.0,False,True,False,True,False,11
BetaBinomial,Luis Severino,622663.0,2023-06-08,2023,TRAIN,NYY,CHW,0.1936,22.1,4.52,50.0,4.29,25,6.0,6.5,UNDER,0.2615,5%+,0.1861,0.8139,0.4475,0.5525,-315.0,1.0,False,True,False,False,False,11
BetaBinomial,Luis Severino,622663.0,2023-07-17,2023,TRAIN,NYY,LAA,0.1737,24.6,6.8,31.2,4.27,25,3.0,5.5,UNDER,0.1331,5%+,0.2828,0.7172,0.4159,0.5841,-375.0,1.0,False,True,False,True,False,10
BetaBinomial,Griffin Canning,656288.0,2023-07-17,2023,TRAIN,LAA,NYY,0.2535,22.7,6.58,15.3,5.75,25,12.0,5.5,UNDER,0.0438,2-5%,0.4674,0.5326,0.5112,0.4888,-240.0,0.0,False,True,False,True,False,10
BetaBinomial,Ryan Feltner,663372.0,2024-05-28,2024,VALIDATION,COL,CLE,0.1555,24.6,5.19,10.2,3.83,24,1.0,3.5,UNDER,0.0479,2-5%,0.4436,0.5564,0.4915,0.5085,-119.0,1.0,False,True,False,False,False,10
BetaBinomial,Triston McKenzie,663474.0,2024-05-28,2024,VALIDATION,CLE,COL,0.233,25.0,5.15,17.3,5.82,24,9.0,4.5,OVER,0.0492,2-5%,0.5998,0.4002,0.5506,0.4494,-305.0,1.0,False,True,False,True,False,10
BetaBinomial,Shane Baz,669358.0,2025-07-12,2025,OOS,TB,BOS,0.29,27.9,4.26,21.2,8.09,24,,5.5,OVER,0.3023,5%+,0.7301,0.2699,0.4277,0.5723,-160.0,,False,True,True,False,False,6
BetaBinomial,Garrett Crochet,676979.0,2025-07-12,2025,OOS,BOS,TBR,0.3241,26.3,3.93,51.5,8.51,30,,7.5,OVER,0.1535,5%+,0.5994,0.4006,0.4459,0.5541,-186.0,,False,True,False,False,False,6
BetaBinomial,Noah Syndergaard,592789.0,2023-05-09,2023,TRAIN,LAD,MIL,0.1253,24.0,4.54,5.3,3.0,4,,3.5,UNDER,0.2596,5%+,0.315,0.685,0.5746,0.4254,-185.0,,False,True,False,False,False,10
BetaBinomial,Eric Lauer,641778.0,2023-05-09,2023,TRAIN,MIL,LAD,0.1991,24.0,7.34,56.7,4.79,17,,5.5,UNDER,0.0778,5%+,0.3476,0.6524,0.4254,0.5746,-160.0,,False,True,False,False,False,10
BetaBinomial,Zach Eflin,621107.0,2023-07-09,2023,TRAIN,TB,TBR,0.2775,25.9,3.53,16.9,7.19,18,,5.5,OVER,0.118,5%+,0.6494,0.3506,0.5314,0.4686,-120.0,,False,True,True,False,False,3
BetaBinomial,Bryce Elder,693821.0,2023-07-09,2023,TRAIN,ATL,TBR,0.1562,26.3,2.8,18.0,4.1,19,,4.5,UNDER,0.1,5%+,0.3886,0.6114,0.4886,0.5114,-130.0,,False,True,False,False,False,3
BetaBinomial,Lucas Giolito,608337.0,2023-08-08,2023,TRAIN,LAA,SFG,0.2257,24.1,6.99,20.9,5.43,25,7.0,5.5,UNDER,0.1554,5%+,0.4226,0.5774,0.578,0.422,-150.0,0.0,False,True,False,False,False,9
BetaBinomial,Erick Fedde,607200.0,2025-04-15,2025,OOS,STL,HOU,0.0984,20.6,4.11,50.0,2.02,26,5.0,3.5,UNDER,0.3865,5%+,0.2011,0.7989,0.5875,0.4125,-170.0,0.0,False,True,False,False,False,8
BetaBinomial,Hunter Brown,686613.0,2025-04-15,2025,OOS,HOU,STL,0.267,18.1,3.61,50.0,4.82,22,4.0,5.5,UNDER,0.1466,5%+,0.3534,0.6466,0.5,0.5,-235.0,1.0,False,True,False,False,False,8
BetaBinomial,Tanner Bibee,676440.0,2024-07-10,2024,VALIDATION,CLE,DET,0.3149,22.9,3.32,13.9,7.21,28,8.0,6.5,OVER,0.1047,5%+,0.538,0.462,0.4333,0.5667,118.0,1.0,False,True,False,True,False,7
BetaBinomial,Reese Olson,681857.0,2024-07-10,2024,VALIDATION,DET,CLE,0.2367,24.7,6.7,21.7,5.86,23,3.0,4.5,OVER,0.1396,5%+,0.6022,0.3978,0.4626,0.5374,100.0,0.0,False,True,False,False,False,8
BetaBinomial,Tyler Anderson,542881.0,2024-04-30,2024,VALIDATION,LAA,PHI,0.1907,24.5,5.74,21.3,4.67,24,6.0,4.5,UNDER,0.0773,5%+,0.4582,0.5418,0.5355,0.4645,105.0,0.0,False,True,False,False,False,11
BetaBinomial,Spencer Turnbull,605513.0,2024-04-30,2024,VALIDATION,PHI,LAA,0.2896,22.0,4.58,22.0,6.38,21,6.0,5.5,OVER,0.0632,5%+,0.5632,0.4368,0.5,0.5,-115.0,1.0,False,True,True,False,False,11
BetaBinomial,Taijuan Walker,592836.0,2025-04-14,2025,OOS,PHI,SFG,0.2068,21.0,4.2,50.0,4.34,22,5.0,3.5,OVER,0.0691,5%+,0.6132,0.3868,0.5441,0.4559,-136.0,1.0,False,False,False,False,False,7
BetaBinomial,Landen Roupp,694738.0,2025-04-14,2025,OOS,SF,PHI,0.2669,21.0,4.2,50.0,5.6,24,8.0,4.5,OVER,0.1648,5%+,0.6342,0.3658,0.4694,0.5306,-235.0,1.0,False,False,False,False,False,8
BetaBinomial,Peter Lambert,663567.0,2023-08-12,2023,TRAIN,COL,LAD,0.1446,19.1,5.54,51.5,2.76,25,,3.5,UNDER,0.1218,5%+,0.303,0.697,0.4248,0.5752,-2500.0,,False,True,False,False,False,9
BetaBinomial,Tony Gonsolin,664062.0,2023-08-12,2023,TRAIN,LAD,COL,0.1971,22.5,3.64,31.2,4.43,21,,5.5,UNDER,0.1778,5%+,0.3044,0.6956,0.4822,0.5178,-285.0,,False,True,False,True,False,9
BetaBinomial,Aaron Civale,650644.0,2024-04-21,2024,VALIDATION,TB,NYY,0.2695,19.4,1.94,50.0,5.23,27,5.0,5.5,OVER,0.0199,0-2%,0.4224,0.5776,0.4025,0.5975,130.0,0.0,False,True,True,False,False,1
BetaBinomial,Mitchell Parker,680730.0,2025-06-29,2025,OOS,WSH,LAA,0.203,23.6,4.65,15.0,4.79,23,3.0,4.5,OVER,0.0476,2-5%,0.4716,0.5284,0.424,0.576,-190.0,0.0,False,True,False,True,False,7
BetaBinomial,Jack Kochanowicz,686799.0,2025-06-29,2025,OOS,LAA,WSN,0.1918,22.0,5.18,15.2,4.22,18,2.0,3.5,OVER,0.0439,2-5%,0.5338,0.4662,0.4899,0.5101,-116.0,0.0,False,True,False,False,False,7
BetaBinomial,Cal Quantrill,615698.0,2025-04-30,2025,OOS,MIA,LAD,0.1277,21.6,4.33,10.0,2.76,18,,3.5,UNDER,0.0847,5%+,0.3104,0.6896,0.3951,0.6049,-455.0,,False,True,False,False,False,7
BetaBinomial,Merrill Kelly,518876.0,2024-08-11,2024,VALIDATION,AZ,ARI,0.226,19.1,3.14,50.0,4.31,20,2.0,4.5,UNDER,0.0537,5%+,0.426,0.574,0.4797,0.5203,-130.0,1.0,False,True,False,False,False,7
BetaBinomial,Cal Quantrill,615698.0,2024-07-19,2024,VALIDATION,COL,SFG,0.219,21.5,5.75,13.3,4.7,26,,3.5,OVER,0.0139,0-2%,0.578,0.422,0.5641,0.4359,-146.0,,False,True,False,False,False,8
BetaBinomial,Kyle Harrison,690986.0,2024-07-19,2024,VALIDATION,SF,COL,0.1872,23.1,4.61,19.3,4.33,20,,4.5,OVER,0.3425,5%+,0.4198,0.5802,0.0773,0.9227,-220.0,,True,True,False,True,False,9
BetaBinomial,Cole Irvin,608344.0,2024-06-07,2024,VALIDATION,BAL,TBR,0.1864,23.3,3.6,23.0,4.34,25,6.0,4.5,UNDER,0.0022,0-2%,0.4194,0.5806,0.4216,0.5784,-145.0,0.0,False,True,False,False,False,6
BetaBinomial,Aaron Civale,650644.0,2024-06-07,2024,VALIDATION,TB,TBR,0.1892,23.0,2.76,23.1,4.35,24,8.0,4.5,UNDER,0.1459,5%+,0.418,0.582,0.5639,0.4361,120.0,0.0,False,True,False,False,False,9
BetaBinomial,Dane Dunning,641540.0,2024-06-04,2024,VALIDATION,TEX,DET,0.3061,19.9,4.32,17.3,6.09,21,4.0,5.5,OVER,0.1057,5%+,0.5294,0.4706,0.4237,0.5763,-167.0,0.0,False,True,False,True,False,9
BetaBinomial,Jack Flaherty,656427.0,2024-06-04,2024,VALIDATION,DET,TEX,0.3373,24.1,3.97,16.7,8.13,16,4.0,6.5,OVER,0.2121,5%+,0.641,0.359,0.4289,0.5711,120.0,0.0,False,True,True,False,False,9
BetaBinomial,Freddy Peralta,642547.0,2024-08-28,2024,VALIDATION,MIL,SFG,0.1866,24.1,3.56,18.5,4.49,22,,7.5,UNDER,0.2571,5%+,0.1726,0.8274,0.4297,0.5703,-275.0,,False,True,False,False,False,7
BetaBinomial,Kyle Harrison,690986.0,2024-08-28,2024,VALIDATION,SF,MIL,0.2442,22.6,5.12,19.2,5.51,21,,4.5,OVER,0.0664,5%+,0.5664,0.4336,0.5,0.5,-230.0,,False,True,True,False,False,7
BetaBinomial,Charlie Morton,450203.0,2023-08-11,2023,TRAIN,ATL,NYM,0.202,23.4,5.05,21.1,4.73,24,,5.5,UNDER,0.1894,5%+,0.3504,0.6496,0.5398,0.4602,-152.0,,False,True,False,False,False,8
BetaBinomial,Tylor Megill,656731.0,2023-08-11,2023,TRAIN,NYM,ATL,0.1667,22.9,6.76,33.5,3.82,25,,4.5,UNDER,0.1105,5%+,0.3326,0.6674,0.4431,0.5569,-325.0,,False,True,False,False,False,8
BetaBinomial,Marcus Stroman,573186.0,2025-07-20,2025,OOS,NYY,ATL,0.1315,51.7,21.89,56.0,6.8,22,4.0,2.5,UNDER,0.1382,5%+,0.8208,0.1792,0.959,0.041,-110.0,0.0,True,True,False,False,False,2
BetaBinomial,Grant Holmes,656550.0,2025-07-20,2025,OOS,ATL,NYY,0.2614,24.0,5.92,9.0,6.29,28,2.0,4.5,OVER,0.1537,5%+,0.5972,0.4028,0.4435,0.5565,110.0,0.0,False,True,False,True,False,2
BetaBinomial,Javier Assad,665871.0,2024-08-31,2024,VALIDATION,CHC,WSN,0.1598,23.7,6.49,9.1,3.79,25,,4.5,UNDER,0.0692,5%+,0.343,0.657,0.4122,0.5878,-385.0,,False,True,False,False,False,8
BetaBinomial,DJ Herz,687792.0,2024-08-31,2024,VALIDATION,WSH,WSN,0.2821,23.9,5.39,7.3,6.75,19,,5.5,OVER,0.0762,5%+,0.5354,0.4646,0.4592,0.5408,100.0,,False,True,False,False,False,8
BetaBinomial,Tyler Glasnow,607192.0,2025-08-23,2025,OOS,LAD,SDP,0.312,23.5,7.44,11.3,7.33,18,,6.5,OVER,0.08,5%+,0.5088,0.4912,0.4288,0.5712,-135.0,,False,True,True,False,False,8
BetaBinomial,Nestor Cortes,641482.0,2025-08-23,2025,OOS,SD,SDP,0.2113,23.7,8.09,26.7,5.02,19,,4.5,OVER,0.4906,5%+,0.5078,0.4922,0.0172,0.9828,-115.0,,True,True,False,False,False,8
BetaBinomial,Rich Hill,448179.0,2023-08-17,2023,TRAIN,SD,SDP,0.2073,20.9,5.4,16.4,4.33,18,3.0,4.5,UNDER,0.0396,2-5%,0.4178,0.5822,0.4574,0.5426,-135.0,1.0,False,True,False,False,False,9
BetaBinomial,Zac Gallen,668678.0,2023-08-17,2023,TRAIN,AZ,SDP,0.2596,25.4,2.78,25.8,6.6,23,3.0,5.5,OVER,0.1157,5%+,0.6142,0.3858,0.4985,0.5015,-240.0,0.0,False,True,False,False,False,9
BetaBinomial,Frankie Montas,593423.0,2024-06-22,2024,VALIDATION,CIN,BOS,0.2317,27.2,13.7,17.2,6.3,23,4.0,4.5,OVER,0.0577,5%+,0.5896,0.4104,0.5319,0.4681,-375.0,0.0,False,True,False,True,False,9
BetaBinomial,Nick Pivetta,601713.0,2024-06-22,2024,VALIDATION,BOS,CIN,0.2552,24.8,5.78,6.8,6.32,20,5.0,6.5,UNDER,0.0356,2-5%,0.4254,0.5746,0.461,0.539,-360.0,1.0,False,True,False,True,False,9
BetaBinomial,Bradley Blalock,687134.0,2024-08-24,2024,VALIDATION,COL,NYY,0.1337,21.0,4.2,50.0,2.81,24,5.0,3.5,UNDER,0.134,5%+,0.3236,0.6764,0.4576,0.5424,-335.0,0.0,False,False,False,False,False,7
BetaBinomial,Will Warren,701542.0,2024-08-24,2024,VALIDATION,NYY,COL,0.2945,23.1,4.79,50.0,6.81,18,6.0,6.5,OVER,0.0887,5%+,0.5052,0.4948,0.4165,0.5835,128.0,0.0,False,True,False,True,False,7
BetaBinomial,Chris Sale,519242.0,2023-06-01,2023,TRAIN,BOS,CIN,0.2967,26.7,6.02,12.5,7.91,16,,6.5,OVER,0.0814,5%+,0.5876,0.4124,0.5062,0.4938,-116.0,,False,True,False,True,False,9
BetaBinomial,Hunter Greene,668881.0,2023-06-01,2023,TRAIN,CIN,BOS,0.355,25.0,5.3,11.4,8.86,23,,6.5,OVER,0.2221,5%+,0.6668,0.3332,0.4447,0.5553,110.0,,False,True,False,False,False,11
BetaBinomial,Kyle Gibson,502043.0,2024-04-24,2024,VALIDATION,STL,ARI,0.1435,20.1,4.02,50.0,2.88,25,6.0,3.5,UNDER,0.1411,5%+,0.3386,0.6614,0.4797,0.5203,-125.0,0.0,False,True,False,False,False,1
BetaBinomial,Edward Cabrera,665795.0,2023-09-18,2023,TRAIN,MIA,NYM,0.2036,17.7,6.15,9.1,3.6,20,4.0,5.5,UNDER,0.2666,5%+,0.2435,0.7565,0.5101,0.4899,-220.0,1.0,False,True,False,False,False,9
BetaBinomial,Sonny Gray,543243.0,2023-07-17,2023,TRAIN,MIN,SEA,0.2517,25.4,3.79,21.3,6.38,26,5.0,5.5,OVER,0.0026,0-2%,0.5636,0.4364,0.561,0.439,-325.0,0.0,False,True,False,True,False,10
BetaBinomial,Logan Gilbert,669302.0,2023-07-17,2023,TRAIN,SEA,MIN,0.2412,28.2,7.32,21.2,6.79,23,5.0,7.5,UNDER,0.0457,2-5%,0.3786,0.6214,0.4243,0.5757,-325.0,1.0,False,True,False,True,False,10
BetaBinomial,Frankie Montas,593423.0,2025-07-28,2025,OOS,NYM,SDP,0.2197,22.4,2.21,32.6,4.92,23,,4.5,OVER,0.1077,5%+,0.5322,0.4678,0.4245,0.5755,110.0,,False,True,False,False,False,8
BetaBinomial,Dylan Cease,656302.0,2025-07-28,2025,OOS,SD,SDP,0.3235,23.7,4.18,17.3,7.67,24,,6.5,OVER,0.0699,5%+,0.5902,0.4098,0.5203,0.4797,-128.0,,False,True,False,False,False,8
BetaBinomial,Ryne Nelson,669194.0,2023-07-14,2023,TRAIN,AZ,TOR,0.1642,25.6,5.97,17.2,4.2,24,3.0,3.5,UNDER,0.0049,0-2%,0.5198,0.4802,0.5247,0.4753,-230.0,1.0,False,True,False,False,False,8
BetaBinomial,Shohei Ohtani,660271.0,2025-09-16,2025,OOS,LAD,PHI,0.3256,16.5,4.05,6.2,5.37,16,5.0,5.5,UNDER,0.118,5%+,0.426,0.574,0.544,0.456,-200.0,1.0,False,True,False,False,False,7
BetaBinomial,Davis Martin,663436.0,2025-05-14,2025,OOS,CWS,CIN,0.1607,23.1,3.03,29.2,3.72,26,,4.5,UNDER,0.0823,5%+,0.3342,0.6658,0.4165,0.5835,-400.0,,False,True,False,False,False,6
BetaBinomial,Nick Lodolo,666157.0,2025-05-14,2025,OOS,CIN,CHW,0.2267,26.6,3.84,14.0,6.03,24,,5.5,UNDER,0.0398,2-5%,0.501,0.499,0.5408,0.4592,-102.0,,False,True,False,False,False,6
BetaBinomial,Brady Singer,663903.0,2023-08-08,2023,TRAIN,KC,BOS,0.2579,27.2,5.88,16.5,7.01,27,,3.5,OVER,0.2059,5%+,0.7924,0.2076,0.5865,0.4135,-170.0,,False,True,True,False,False,10
BetaBinomial,Kutter Crawford,676710.0,2023-08-08,2023,TRAIN,BOS,KCR,0.233,20.0,3.99,30.8,4.66,20,,4.5,UNDER,0.0325,2-5%,0.4776,0.5224,0.5101,0.4899,-110.0,,False,True,False,False,False,10
BetaBinomial,Tarik Skubal,669373.0,2024-09-18,2024,VALIDATION,DET,KCR,0.2927,25.6,3.68,33.3,7.49,21,7.0,6.5,OVER,0.1497,5%+,0.5884,0.4116,0.4387,0.5613,124.0,1.0,False,True,False,False,False,7
BetaBinomial,Alec Marsh,679525.0,2024-09-18,2024,VALIDATION,KC,KCR,0.2653,22.0,4.0,14.2,5.84,18,5.0,5.5,OVER,0.047,2-5%,0.484,0.516,0.437,0.563,120.0,0.0,False,True,False,False,False,7
BetaBinomial,Andrew Abbott,671096.0,2023-08-05,2023,TRAIN,CIN,WSN,0.2689,24.2,5.98,12.3,6.5,31,3.0,5.5,UNDER,0.0248,2-5%,0.5504,0.4496,0.5752,0.4248,-150.0,1.0,False,True,False,False,False,8
BetaBinomial,Erick Fedde,607200.0,2024-07-10,2024,VALIDATION,CWS,CHW,0.1739,26.1,3.01,10.0,4.54,21,,4.5,UNDER,0.1252,5%+,0.415,0.585,0.5402,0.4598,100.0,,False,True,False,False,False,8
BetaBinomial,Bailey Ober,641927.0,2024-07-10,2024,VALIDATION,MIN,CHW,0.3136,27.7,6.03,15.9,8.68,22,,6.5,OVER,0.2525,5%+,0.6584,0.3416,0.4059,0.5941,126.0,,False,True,True,False,False,8
BetaBinomial,Miles Mikolas,571945.0,2023-08-14,2023,TRAIN,STL,OAK,0.236,28.7,12.37,18.5,6.77,27,,5.5,OVER,0.068,5%+,0.541,0.459,0.473,0.527,105.0,,False,True,False,True,False,10
BetaBinomial,JP Sears,676664.0,2023-08-14,2023,TRAIN,OAK,STL,0.2121,23.3,5.4,19.2,4.94,24,,5.5,UNDER,0.0358,2-5%,0.3826,0.6174,0.4184,0.5816,-330.0,,False,True,False,False,False,8
BetaBinomial,Aaron Nola,605400.0,2024-06-05,2024,VALIDATION,PHI,MIL,0.2376,26.3,5.99,42.0,6.25,23,5.0,6.5,UNDER,0.0386,2-5%,0.4212,0.5788,0.4598,0.5402,-286.0,1.0,False,True,False,False,False,7
BetaBinomial,Carmen Mlodzinski,669387.0,2025-08-17,2025,OOS,PIT,CHC,0.1327,20.5,3.61,15.4,2.72,14,3.0,2.5,OVER,0.0341,2-5%,0.4506,0.5494,0.4165,0.5835,135.0,1.0,False,True,False,False,False,4
BetaBinomial,Garrett Crochet,676979.0,2025-09-02,2025,OOS,BOS,CLE,0.3064,26.5,5.53,44.0,8.13,26,,7.5,UNDER,0.0359,2-5%,0.534,0.466,0.5699,0.4301,-145.0,,False,True,False,False,False,8
BetaBinomial,Slade Cecconi,677944.0,2025-09-02,2025,OOS,CLE,BOS,0.1672,25.2,6.57,14.4,4.22,26,,4.5,UNDER,0.0576,5%+,0.3862,0.6138,0.4438,0.5562,-152.0,,False,True,False,False,False,8
BetaBinomial,Colin Rea,607067.0,2024-08-13,2024,VALIDATION,MIL,LAD,0.257,24.0,3.77,16.1,6.17,29,4.0,4.5,OVER,0.2085,5%+,0.6486,0.3514,0.4401,0.5599,118.0,0.0,False,True,False,False,False,8
BetaBinomial,Gavin Stone,694813.0,2024-08-13,2024,VALIDATION,LAD,MIL,0.1631,23.5,8.08,22.8,3.83,19,6.0,4.5,UNDER,0.1646,5%+,0.3302,0.6698,0.4948,0.5052,-125.0,0.0,False,True,False,False,False,8
BetaBinomial,Shota Imanaga,684007.0,2024-08-06,2024,VALIDATION,CHC,MIN,0.2431,25.8,5.43,19.3,6.28,24,,5.5,OVER,0.0459,2-5%,0.5326,0.4674,0.4867,0.5133,-108.0,,False,True,False,False,False,8
BetaBinomial,Steven Matz,571927.0,2023-05-19,2023,TRAIN,STL,LAD,0.1712,23.4,4.61,21.8,4.0,23,,4.5,UNDER,0.1669,5%+,0.365,0.635,0.5319,0.4681,100.0,,False,True,False,False,False,10
BetaBinomial,Tony Gonsolin,664062.0,2023-05-19,2023,TRAIN,LAD,STL,0.2,20.2,5.21,50.0,4.04,19,,4.5,UNDER,0.0678,5%+,0.376,0.624,0.4438,0.5562,-150.0,,False,True,False,False,False,10
BetaBinomial,Jake Irvin,663623.0,2025-09-10,2025,OOS,WSH,MIA,0.1227,22.0,8.01,22.6,2.69,21,4.0,3.5,UNDER,0.1679,5%+,0.2974,0.7026,0.4653,0.5347,-345.0,0.0,False,True,False,False,False,8
BetaBinomial,Eduardo Rodriguez,593958.0,2024-08-20,2024,VALIDATION,AZ,MIA,0.1555,21.0,4.2,50.0,3.26,23,5.0,4.5,UNDER,0.2852,5%+,0.2542,0.7458,0.5394,0.4606,108.0,0.0,False,False,False,True,False,8
BetaBinomial,Edward Cabrera,665795.0,2024-08-20,2024,VALIDATION,MIA,ARI,0.2484,23.1,6.25,7.3,5.75,24,3.0,4.5,UNDER,0.0204,2-5%,0.5418,0.4582,0.5622,0.4378,114.0,1.0,False,True,False,False,False,8
BetaBinomial,Seth Lugo,607625.0,2025-05-30,2025,OOS,KC,KCR,0.1965,25.5,3.41,31.5,5.02,17,,4.5,OVER,0.0258,2-5%,0.531,0.469,0.5052,0.4948,-108.0,,False,True,False,False,False,6
BetaBinomial,Casey Mize,663554.0,2025-05-30,2025,OOS,DET,KCR,0.2489,24.5,3.35,19.4,6.11,20,,3.5,OVER,0.2097,5%+,0.7638,0.2362,0.5541,0.4459,-400.0,,False,True,True,False,False,6
