game_pk,date,season,home_team,away_team,away_1st_runs,home_1st_runs,total_1st_runs,nrfi,yrfi,actual_total,actual_f5_total,home_score,away_score,venue_name,park_factor_runs,park_factor_hr,temperature,wind_speed,dome,closing_total,closing_f5_total,home_total_line,away_total_line,tt_min,tt_max,tt_dispersion,tt_sum,both_below_4,one_below_3_5
777340,2025-06-27,2025,TEX,SEA,1,1,2,0,1,13,5.0,6,7,Globe Life Field,107,107,72.0,0.0,0,7.0,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
777336,2025-06-27,2025,HOU,CHC,0,0,0,1,0,11,8.0,7,4,Daikin Park,100,100,72.0,0.0,0,8.0,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
777335,2025-06-27,2025,KCR,LAD,1,1,2,0,1,9,9.0,4,5,Kauffman Stadium,100,100,87.2,5.4,0,9.5,5.5,4.5,5.5,4.5,5.5,1.0,10.0,False,False
777339,2025-06-27,2025,MIL,COL,0,0,0,1,0,16,10.0,10,6,American Family Field,102,102,72.0,0.0,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
777331,2025-06-27,2025,LAA,WSN,0,0,0,1,0,24,17.0,9,15,Angel Stadium,97,97,76.4,4.6,0,9.0,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
777332,2025-06-27,2025,ARI,MIA,0,0,0,1,0,17,8.0,8,9,Chase Field,98,98,72.0,0.0,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
777326,2025-06-28,2025,NYY,OAK,0,0,0,1,0,7,1.0,0,7,Yankee Stadium,103,103,80.3,7.6,0,9.0,2.5,5.5,3.5,3.5,5.5,2.0,9.0,False,True
777324,2025-06-28,2025,DET,MIN,0,0,0,1,0,15,8.0,10,5,Comerica Park,99,99,81.8,7.9,0,9.0,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
777325,2025-06-28,2025,PIT,NYM,1,0,1,0,1,11,5.0,9,2,PNC Park,101,101,86.0,7.8,0,9.5,5.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
777330,2025-06-28,2025,BAL,TBR,1,0,1,0,1,14,10.0,3,11,Oriole Park at Camden Yards,106,106,88.8,5.2,0,9.5,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
777322,2025-06-28,2025,TEX,SEA,0,0,0,1,0,5,3.0,3,2,Globe Life Field,107,107,72.0,0.0,0,7.5,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
777319,2025-06-28,2025,KCR,LAD,0,0,0,1,0,14,6.0,9,5,Kauffman Stadium,100,100,84.9,9.1,0,9.5,4.5,3.5,5.5,3.5,5.5,2.0,9.0,False,True
777328,2025-06-28,2025,CIN,SDP,0,1,1,0,1,10,5.0,4,6,Great American Ball Park,107,107,89.5,6.8,0,9.5,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
777329,2025-06-28,2025,CLE,STL,1,0,1,0,1,15,9.0,6,9,Progressive Field,98,98,74.8,7.7,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
777323,2025-06-28,2025,BOS,TOR,0,1,1,0,1,16,10.0,15,1,Fenway Park,104,104,74.5,3.1,0,9.0,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
777327,2025-06-28,2025,CHW,SFG,0,0,0,1,0,1,0.0,1,0,Rate Field,100,100,77.8,5.0,0,8.0,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
777318,2025-06-28,2025,ARI,MIA,1,1,2,0,1,15,9.0,7,8,Chase Field,98,98,72.0,0.0,0,9.0,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
777321,2025-06-28,2025,MIL,COL,0,1,1,0,1,5,5.0,5,0,American Family Field,102,102,72.0,0.0,0,9.0,4.5,5.5,3.5,3.5,5.5,2.0,9.0,False,True
777320,2025-06-28,2025,HOU,CHC,1,0,1,0,1,15,10.0,3,12,Daikin Park,100,100,72.0,0.0,0,8.5,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
777333,2025-06-28,2025,ATL,PHI,0,1,1,0,1,7,2.0,6,1,Truist Park,102,102,78.3,3.2,0,8.0,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
777315,2025-06-28,2025,LAA,WSN,0,0,0,1,0,10,2.0,8,2,Angel Stadium,97,97,81.9,3.8,0,9.0,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
777309,2025-06-29,2025,CLE,STL,3,0,3,0,1,7,3.0,0,7,Progressive Field,98,98,78.3,7.3,0,8.0,,3.5,4.5,3.5,4.5,1.0,8.0,False,True
777313,2025-06-29,2025,PIT,NYM,0,1,1,0,1,13,9.0,12,1,PNC Park,101,101,83.8,4.6,0,9.0,5.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
777317,2025-06-29,2025,BAL,TBR,0,0,0,1,0,6,3.0,5,1,Oriole Park at Camden Yards,106,106,90.0,0.7,0,9.5,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
777310,2025-06-29,2025,BOS,TOR,1,0,1,0,1,8,8.0,3,5,Fenway Park,104,104,82.8,6.1,0,9.5,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
777316,2025-06-29,2025,ATL,PHI,0,0,0,1,0,3,3.0,1,2,Truist Park,102,102,86.1,3.7,0,8.5,3.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
777307,2025-06-29,2025,NYY,OAK,0,0,0,1,0,17,11.0,12,5,Yankee Stadium,103,103,87.0,6.6,0,10.5,4.5,5.5,4.5,4.5,5.5,1.0,10.0,False,False
777312,2025-06-29,2025,CIN,SDP,0,0,0,1,0,5,1.0,3,2,Great American Ball Park,107,107,83.8,4.3,0,9.5,3.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
777308,2025-06-29,2025,HOU,CHC,0,0,0,1,0,2,2.0,2,0,Daikin Park,100,100,72.0,0.0,0,7.5,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
777304,2025-06-29,2025,KCR,LAD,0,1,1,0,1,6,3.0,1,5,Kauffman Stadium,100,100,76.6,8.4,0,9.5,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
777311,2025-06-29,2025,CHW,SFG,0,1,1,0,1,7,3.0,5,2,Rate Field,100,100,85.2,3.9,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
777301,2025-06-29,2025,MIL,COL,0,0,0,1,0,7,0.0,3,4,American Family Field,102,102,72.0,0.0,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
777302,2025-06-29,2025,TEX,SEA,0,0,0,1,0,10,1.0,4,6,Globe Life Field,107,107,72.0,0.0,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
777305,2025-06-29,2025,LAA,WSN,0,1,1,0,1,11,3.0,4,7,Angel Stadium,97,97,84.4,5.1,0,10.0,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
777303,2025-06-29,2025,ARI,MIA,1,0,1,0,1,10,3.0,4,6,Chase Field,98,98,72.0,0.0,0,9.0,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
777314,2025-06-29,2025,DET,MIN,0,1,1,0,1,3,3.0,3,0,Comerica Park,99,99,87.1,7.4,0,7.5,3.5,4.5,2.5,2.5,4.5,2.0,7.0,False,True
777306,2025-06-30,2025,PHI,SDP,0,0,0,1,0,4,4.0,4,0,Citizens Bank Park,104,104,82.8,6.0,0,9.0,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
777299,2025-06-30,2025,PIT,STL,0,1,1,0,1,7,7.0,7,0,PNC Park,101,101,80.2,6.9,0,9.0,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
777295,2025-06-30,2025,TOR,NYY,0,0,0,1,0,9,3.0,5,4,Rogers Centre,105,105,72.0,0.0,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
777300,2025-06-30,2025,BOS,CIN,0,1,1,0,1,19,12.0,13,6,Fenway Park,104,104,82.2,4.3,0,7.5,3.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
777296,2025-06-30,2025,TBR,OAK,3,0,3,0,1,10,8.0,4,6,George M. Steinbrenner Field,97,97,72.0,0.0,1,8.0,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
777292,2025-06-30,2025,TEX,BAL,0,0,0,1,0,16,3.0,6,10,Globe Life Field,107,107,72.0,0.0,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
777297,2025-06-30,2025,SEA,KCR,0,0,0,1,0,8,6.0,6,2,T-Mobile Park,94,94,81.1,9.9,0,7.5,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
777291,2025-06-30,2025,ARI,SFG,0,0,0,1,0,6,1.0,4,2,Chase Field,98,98,72.0,0.0,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
777283,2025-07-01,2025,TOR,NYY,1,0,1,0,1,17,6.0,12,5,Rogers Centre,105,105,72.0,0.0,0,7.5,3.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
777288,2025-07-01,2025,PIT,STL,0,0,0,1,0,1,0.0,1,0,PNC Park,101,101,76.1,4.8,0,7.5,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
777293,2025-07-01,2025,MIA,MIN,0,0,0,1,0,2,1.0,2,0,loanDepot park,98,98,72.0,0.0,0,8.0,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
777286,2025-07-01,2025,TBR,OAK,0,0,0,1,0,7,4.0,3,4,George M. Steinbrenner Field,97,97,72.0,0.0,1,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
777294,2025-07-01,2025,BOS,CIN,0,1,1,0,1,8,5.0,5,3,Fenway Park,104,104,88.9,12.5,0,10.0,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
777298,2025-07-01,2025,ATL,LAA,0,0,0,1,0,4,0.0,0,4,Truist Park,102,102,79.0,4.3,0,9.5,5.5,5.5,3.5,3.5,5.5,2.0,9.0,False,True
777287,2025-07-01,2025,CHC,CLE,0,0,0,1,0,7,5.0,5,2,Wrigley Field,103,103,75.9,4.8,0,8.0,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
777282,2025-07-01,2025,TEX,BAL,0,0,0,1,0,12,7.0,10,2,Globe Life Field,107,107,72.0,0.0,0,7.5,3.5,4.5,2.5,2.5,4.5,2.0,7.0,False,True
777285,2025-07-01,2025,COL,HOU,0,1,1,0,1,11,10.0,5,6,Coors Field,117,117,88.2,3.9,0,11.0,5.5,4.5,6.5,4.5,6.5,2.0,11.0,False,False
777281,2025-07-01,2025,SEA,KCR,1,0,1,0,1,9,8.0,3,6,T-Mobile Park,94,94,80.0,9.0,0,8.0,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
777278,2025-07-01,2025,ARI,SFG,0,0,0,1,0,10,8.0,8,2,Chase Field,98,98,72.0,0.0,0,9.0,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
777280,2025-07-01,2025,LAD,CHW,0,1,1,0,1,7,7.0,6,1,Dodger Stadium,95,95,70.6,4.9,0,8.5,4.5,5.5,2.5,2.5,5.5,3.0,8.0,False,True
777271,2025-07-02,2025,TBR,OAK,1,0,1,0,1,11,3.0,6,5,George M. Steinbrenner Field,97,97,72.0,0.0,1,9.0,,4.5,3.5,3.5,4.5,1.0,8.0,False,True
777272,2025-07-02,2025,PIT,STL,0,0,0,1,0,5,1.0,5,0,PNC Park,101,101,78.7,2.5,0,7.5,,3.5,3.5,3.5,3.5,0.0,7.0,True,True
777284,2025-07-02,2025,WSN,DET,1,0,1,0,1,13,11.0,2,11,Nationals Park,101,101,80.5,0.8,0,9.0,9.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
777273,2025-07-02,2025,PHI,SDP,0,0,0,1,0,10,6.0,4,6,Citizens Bank Park,104,104,78.3,3.5,0,9.5,7.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
777289,2025-07-02,2025,NYM,MIL,1,0,1,0,1,9,3.0,2,7,Citi Field,94,94,79.2,4.0,0,8.5,3.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
777275,2025-07-02,2025,MIA,MIN,1,0,1,0,1,3,3.0,1,2,loanDepot park,98,98,72.0,0.0,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
777274,2025-07-02,2025,TOR,NYY,0,1,1,0,1,20,14.0,11,9,Rogers Centre,105,105,72.0,0.0,0,9.0,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
777279,2025-07-02,2025,ATL,LAA,1,0,1,0,1,11,2.0,8,3,Truist Park,102,102,86.3,8.6,0,9.5,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
777266,2025-07-02,2025,CHC,CLE,0,0,0,1,0,9,8.0,5,4,Wrigley Field,103,103,83.4,3.9,0,8.0,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
777268,2025-07-02,2025,TEX,BAL,0,0,0,1,0,6,6.0,6,0,Globe Life Field,107,107,72.0,0.0,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
777269,2025-07-02,2025,COL,HOU,1,0,1,0,1,8,4.0,3,5,Coors Field,117,117,92.2,9.8,0,10.5,5.5,3.5,6.5,3.5,6.5,3.0,10.0,False,True
777262,2025-07-02,2025,SEA,KCR,1,0,1,0,1,5,1.0,3,2,T-Mobile Park,94,94,70.2,10.9,0,7.0,3.5,3.5,2.5,2.5,3.5,1.0,6.0,True,True
777270,2025-07-02,2025,ARI,SFG,1,0,1,0,1,11,5.0,5,6,Chase Field,98,98,72.0,0.0,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
777267,2025-07-02,2025,LAD,CHW,1,1,2,0,1,9,6.0,5,4,Dodger Stadium,95,95,69.7,5.2,0,9.0,5.5,5.5,3.5,3.5,5.5,2.0,9.0,False,True
777263,2025-07-03,2025,MIA,MIN,0,3,3,0,1,5,4.0,4,1,loanDepot park,98,98,72.0,0.0,0,8.0,,3.5,3.5,3.5,3.5,0.0,7.0,True,True
777264,2025-07-03,2025,COL,HOU,1,1,2,0,1,13,8.0,7,6,Coors Field,117,117,92.3,4.2,0,11.0,5.5,4.5,6.5,4.5,6.5,2.0,11.0,False,False
777258,2025-07-03,2025,WSN,DET,1,1,2,0,1,18,12.0,11,7,Nationals Park,101,101,87.3,6.5,0,9.5,5.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
777260,2025-07-03,2025,TOR,NYY,0,1,1,0,1,13,9.0,8,5,Rogers Centre,105,105,72.0,0.0,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
777257,2025-07-03,2025,NYM,MIL,0,0,0,1,0,5,2.0,3,2,Citi Field,94,94,81.3,7.3,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
777261,2025-07-03,2025,ATL,LAA,1,0,1,0,1,6,4.0,1,5,Truist Park,102,102,86.4,6.2,0,9.0,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
777259,2025-07-03,2025,CHC,CLE,0,0,0,1,0,1,0.0,1,0,Wrigley Field,103,103,81.6,7.1,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
777256,2025-07-03,2025,ARI,SFG,1,0,1,0,1,9,5.0,2,7,Chase Field,98,98,72.0,0.0,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
777251,2025-07-03,2025,SEA,KCR,0,0,0,1,0,5,1.0,2,3,T-Mobile Park,94,94,67.7,7.9,0,7.5,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
777253,2025-07-03,2025,LAD,CHW,0,1,1,0,1,8,5.0,6,2,Dodger Stadium,95,95,72.6,5.6,0,9.0,5.5,5.5,3.5,3.5,5.5,2.0,9.0,False,True
777245,2025-07-04,2025,WSN,BOS,0,0,0,1,0,13,9.0,2,11,Nationals Park,101,101,81.1,4.0,0,7.5,,2.5,4.5,2.5,4.5,2.0,7.0,False,True
777255,2025-07-04,2025,PHI,CIN,0,1,1,0,1,15,13.0,6,9,Citizens Bank Park,104,104,81.3,4.2,0,8.0,9.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
777246,2025-07-04,2025,CHC,STL,0,1,1,0,1,14,9.0,11,3,Wrigley Field,103,103,79.0,4.6,0,9.5,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
777250,2025-07-04,2025,NYM,NYY,1,1,2,0,1,11,8.0,6,5,Citi Field,94,94,83.4,5.8,0,9.5,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
777236,2025-07-04,2025,SEA,PIT,0,1,1,0,1,6,3.0,6,0,T-Mobile Park,94,94,70.2,1.7,0,7.0,3.5,3.5,2.5,2.5,3.5,1.0,6.0,True,True
777247,2025-07-04,2025,MIN,TBR,0,0,0,1,0,7,1.0,4,3,Target Field,99,99,92.4,14.0,0,10.0,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
777239,2025-07-04,2025,SDP,TEX,0,0,0,1,0,5,3.0,3,2,Petco Park,95,95,73.9,7.1,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
777242,2025-07-04,2025,TOR,LAA,0,0,0,1,0,7,0.0,4,3,Rogers Centre,105,105,72.0,0.0,0,9.5,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
777249,2025-07-04,2025,CLE,DET,0,1,1,0,1,3,3.0,1,2,Progressive Field,98,98,79.4,3.9,0,8.0,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
777254,2025-07-04,2025,MIA,MIL,0,1,1,0,1,11,10.0,5,6,loanDepot park,98,98,72.0,0.0,0,8.0,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
777252,2025-07-04,2025,ATL,BAL,0,0,0,1,0,5,3.0,2,3,Truist Park,102,102,90.0,6.4,0,9.0,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
777243,2025-07-04,2025,COL,CHW,0,0,0,1,0,5,4.0,2,3,Coors Field,117,117,86.2,11.9,0,11.0,5.5,4.5,5.5,4.5,5.5,1.0,10.0,False,False
777235,2025-07-04,2025,LAD,HOU,1,0,1,0,1,19,8.0,1,18,Dodger Stadium,95,95,79.1,6.6,0,9.5,5.5,5.5,3.5,3.5,5.5,2.0,9.0,False,True
777248,2025-07-04,2025,ARI,KCR,1,1,2,0,1,12,11.0,3,9,Chase Field,98,98,72.0,0.0,0,8.0,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
777244,2025-07-04,2025,OAK,SFG,0,1,1,0,1,13,6.0,11,2,Sutter Health Park,95,95,59.1,9.2,0,10.0,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
777230,2025-07-05,2025,MIN,TBR,0,0,0,1,0,11,5.0,6,5,Target Field,99,99,79.5,5.2,0,10.0,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
777229,2025-07-05,2025,CHC,STL,1,0,1,0,1,14,5.0,6,8,Wrigley Field,103,103,89.6,11.6,0,11.0,5.5,5.5,4.5,4.5,5.5,1.0,10.0,False,False
777231,2025-07-05,2025,TOR,LAA,1,1,2,0,1,7,5.0,4,3,Rogers Centre,105,105,72.0,0.0,0,9.5,5.5,5.5,3.5,3.5,5.5,2.0,9.0,False,True
777228,2025-07-05,2025,WSN,BOS,1,0,1,0,1,13,11.0,3,10,Nationals Park,101,101,88.6,6.1,0,10.0,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
777233,2025-07-05,2025,PHI,CIN,0,0,0,1,0,6,2.0,5,1,Citizens Bank Park,104,104,87.6,6.4,0,9.0,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
777234,2025-07-05,2025,ARI,KCR,0,0,0,1,0,8,4.0,7,1,Chase Field,98,98,72.0,0.0,0,9.0,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
777237,2025-07-05,2025,ATL,BAL,0,1,1,0,1,15,10.0,6,9,Truist Park,102,102,90.4,8.9,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
777241,2025-07-05,2025,NYM,NYY,0,1,1,0,1,18,9.0,12,6,Citi Field,94,94,86.2,7.9,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
777238,2025-07-05,2025,MIA,MIL,0,0,0,1,0,6,4.0,4,2,loanDepot park,98,98,72.0,0.0,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
777240,2025-07-05,2025,CLE,DET,0,0,0,1,0,1,1.0,0,1,Progressive Field,98,98,84.8,3.1,0,9.0,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
777221,2025-07-05,2025,LAD,HOU,0,1,1,0,1,10,9.0,4,6,Dodger Stadium,95,95,86.2,7.5,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
777232,2025-07-05,2025,COL,CHW,1,1,2,0,1,13,8.0,3,10,Coors Field,117,117,84.5,5.3,0,11.0,5.5,5.5,5.5,5.5,5.5,0.0,11.0,False,False
777223,2025-07-05,2025,SDP,TEX,1,0,1,0,1,11,7.0,4,7,Petco Park,95,95,70.2,4.6,0,8.0,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
777227,2025-07-05,2025,OAK,SFG,2,0,2,0,1,9,6.0,2,7,Sutter Health Park,95,95,61.2,6.8,0,9.0,4.5,3.5,5.5,3.5,5.5,2.0,9.0,False,True
777225,2025-07-05,2025,SEA,PIT,0,0,0,1,0,1,0.0,1,0,T-Mobile Park,94,94,70.0,10.1,0,7.0,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
777222,2025-07-06,2025,ATL,BAL,0,0,0,1,0,3,2.0,1,2,Truist Park,102,102,85.6,1.0,0,7.5,,3.5,3.5,3.5,3.5,0.0,7.0,True,True
777213,2025-07-06,2025,WSN,BOS,1,0,1,0,1,10,6.0,4,6,Nationals Park,101,101,86.1,7.0,0,8.0,7.5,2.5,4.5,2.5,4.5,2.0,7.0,False,True
777217,2025-07-06,2025,PHI,CIN,0,0,0,1,0,4,2.0,3,1,Citizens Bank Park,104,104,87.4,8.3,0,9.0,3.5,5.5,3.5,3.5,5.5,2.0,9.0,False,True
777214,2025-07-06,2025,TOR,LAA,1,0,1,0,1,5,4.0,3,2,Rogers Centre,105,105,72.0,0.0,0,9.0,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
777226,2025-07-06,2025,CLE,DET,0,0,0,1,0,9,0.0,2,7,Progressive Field,98,98,86.0,9.3,0,7.5,2.5,2.5,4.5,2.5,4.5,2.0,7.0,False,True
777216,2025-07-06,2025,NYM,NYY,0,0,0,1,0,10,7.0,4,6,Citi Field,94,94,87.8,8.5,0,9.0,3.5,3.5,5.5,3.5,5.5,2.0,9.0,False,True
777224,2025-07-06,2025,MIA,MIL,0,0,0,1,0,4,3.0,1,3,loanDepot park,98,98,72.0,0.0,0,7.5,2.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
777220,2025-07-06,2025,MIN,TBR,0,1,1,0,1,12,3.0,5,7,Target Field,99,99,79.7,4.6,0,8.0,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
777215,2025-07-06,2025,COL,CHW,0,1,1,0,1,10,10.0,6,4,Coors Field,117,117,90.7,1.3,0,11.0,5.5,5.5,5.5,5.5,5.5,0.0,11.0,False,False
777218,2025-07-06,2025,ARI,KCR,0,0,0,1,0,4,4.0,0,4,Chase Field,98,98,72.0,0.0,0,9.5,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
777206,2025-07-06,2025,LAD,HOU,0,0,0,1,0,6,2.0,1,5,Dodger Stadium,95,95,86.2,5.9,0,9.0,5.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
777205,2025-07-06,2025,SEA,PIT,0,0,0,1,0,1,0.0,1,0,T-Mobile Park,94,94,73.0,6.8,0,6.0,3.5,2.5,2.5,2.5,2.5,0.0,5.0,True,True
777219,2025-07-06,2025,CHC,STL,0,1,1,0,1,11,11.0,11,0,Wrigley Field,103,103,73.4,11.3,0,7.5,4.5,4.5,2.5,2.5,4.5,2.0,7.0,False,True
777207,2025-07-06,2025,SDP,TEX,1,0,1,0,1,5,3.0,4,1,Petco Park,95,95,69.8,5.8,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
777210,2025-07-06,2025,OAK,SFG,1,0,1,0,1,8,6.0,2,6,Sutter Health Park,95,95,63.9,4.6,0,10.0,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
777211,2025-07-07,2025,DET,TBR,0,0,0,1,0,6,4.0,5,1,Comerica Park,99,99,74.4,6.3,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
777209,2025-07-07,2025,BOS,COL,0,0,0,1,0,12,6.0,9,3,Fenway Park,104,104,83.2,11.0,0,9.5,5.5,5.5,3.5,3.5,5.5,2.0,9.0,False,True
777208,2025-07-07,2025,CIN,MIA,0,0,0,1,0,6,3.0,1,5,Great American Ball Park,107,107,79.1,5.7,0,9.0,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
777204,2025-07-07,2025,KCR,PIT,0,1,1,0,1,12,9.0,9,3,Kauffman Stadium,100,100,88.2,3.8,0,9.0,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
777212,2025-07-07,2025,CHW,TOR,0,0,0,1,0,12,4.0,4,8,Rate Field,100,100,72.1,4.5,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
777201,2025-07-07,2025,MIL,LAD,0,1,1,0,1,10,7.0,9,1,American Family Field,102,102,72.0,0.0,0,7.5,3.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
777202,2025-07-07,2025,HOU,CLE,0,0,0,1,0,12,8.0,5,7,Daikin Park,100,100,72.0,0.0,0,7.5,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
777200,2025-07-07,2025,LAA,TEX,1,1,2,0,1,11,7.0,6,5,Angel Stadium,97,97,76.7,5.3,0,7.5,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
777203,2025-07-07,2025,SDP,ARI,0,1,1,0,1,9,5.0,3,6,Petco Park,95,95,69.8,6.4,0,8.0,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
777199,2025-07-07,2025,SFG,PHI,0,0,0,1,0,4,2.0,3,1,Oracle Park,96,96,60.9,12.2,0,7.5,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
777198,2025-07-08,2025,BAL,NYM,0,0,0,1,0,13,1.0,6,7,Oriole Park at Camden Yards,106,106,79.2,2.3,0,10.0,5.5,4.5,5.5,4.5,5.5,1.0,10.0,False,False
777195,2025-07-08,2025,DET,TBR,1,0,1,0,1,6,4.0,4,2,Comerica Park,99,99,79.5,6.8,0,8.0,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
777187,2025-07-08,2025,NYY,SEA,0,0,0,1,0,13,1.0,10,3,Yankee Stadium,103,103,80.8,2.0,0,9.0,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
777196,2025-07-08,2025,BOS,COL,0,0,0,1,0,12,0.0,10,2,Fenway Park,104,104,84.0,5.3,0,9.0,4.5,5.5,3.5,3.5,5.5,2.0,9.0,False,True
777197,2025-07-08,2025,CIN,MIA,0,1,1,0,1,14,8.0,2,12,Great American Ball Park,107,107,84.0,4.1,0,9.0,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
