game_pk,date,season,split,signal,combined_value,home_team,away_team,closing_total,under_price,actual_total,result
661651,2022-08-29,2022,DISC,ADJ_CONTACT,0.01963142124686744,MIN,BOS,8.5,-105.0,6,WIN
661650,2022-09-09,2022,DISC,ADJ_CONTACT,0.04791033329677588,MIN,CLE,7.5,-105.0,13,LOSS
662245,2022-06-22,2022,DISC,ADJ_CONTACT,0.012579184817433201,SDP,ARI,7.5,100.0,14,LOSS
662226,2022-07-05,2022,DISC,ADJ_CONTACT,0.009097200592781199,SDP,SEA,7.5,-115.0,8,LOSS
662269,2022-07-17,2022,DISC,ADJ_CONTACT,0.06224118174728366,SDP,ARI,7.5,-120.0,4,WIN
661850,2022-09-09,2022,DISC,ADJ_CONTACT,0.07171585006159636,SDP,LAD,8.5,-105.0,9,LOSS
718583,2023-04-14,2023,DISC,ADJ_CONTACT,0.03977972508256228,CHW,BAL,9.0,-115.0,9,PUSH
718510,2023-04-19,2023,DISC,ADJ_CONTACT,0.0671731278706101,CHW,PHI,8.5,-115.0,7,WIN
718129,2023-05-17,2023,DISC,ADJ_CONTACT,0.02858719051008875,CHW,CLE,9.0,-105.0,9,PUSH
717217,2023-07-29,2023,DISC,ADJ_CONTACT,0.0591581955408031,CHW,CLE,9.5,-120.0,9,WIN
716893,2023-08-22,2023,DISC,ADJ_CONTACT,0.03225987120617177,CHW,SEA,8.5,100.0,9,LOSS
716826,2023-08-27,2023,DISC,ADJ_CONTACT,0.057998175558592824,CHW,OAK,8.5,-105.0,7,WIN
716749,2023-09-02,2023,DISC,ADJ_CONTACT,0.03970444709750691,CHW,DET,8.5,100.0,10,LOSS
663359,2022-05-07,2022,DISC,ADJ_CONTACT,0.03390039979205685,ARI,COL,9.0,-120.0,5,WIN
663349,2022-05-13,2022,DISC,ADJ_CONTACT,0.015387367134410766,ARI,CHC,9.0,-115.0,7,WIN
663342,2022-06-14,2022,DISC,ADJ_CONTACT,0.07217558544312658,ARI,CIN,9.0,-120.0,8,WIN
663300,2022-08-07,2022,DISC,ADJ_CONTACT,0.0169569368508364,ARI,COL,9.0,-115.0,10,LOSS
663285,2022-09-02,2022,DISC,ADJ_CONTACT,0.05088553176552699,ARI,MIL,8.5,-110.0,3,WIN
718656,2023-04-08,2023,DISC,ADJ_CONTACT,0.04715555498757977,ARI,LAD,9.5,-110.0,20,LOSS
717991,2023-05-27,2023,DISC,ADJ_CONTACT,0.0037784640569192875,ARI,BOS,9.0,100.0,3,WIN
717775,2023-06-13,2023,DISC,ADJ_CONTACT,0.023352470747039448,ARI,PHI,9.0,100.0,18,LOSS
717498,2023-07-04,2023,DISC,ADJ_CONTACT,0.006529226573179938,ARI,NYM,9.5,-110.0,13,LOSS
716833,2023-08-26,2023,DISC,ADJ_CONTACT,0.10192058501194347,ARI,CIN,9.5,-120.0,15,LOSS
716756,2023-09-01,2023,DISC,ADJ_CONTACT,0.014497744780504526,ARI,BAL,10.0,-102.0,6,WIN
778407,2025-04-08,2025,OOS,ADJ_CONTACT,0.026612769898126942,NYM,MIA,7.0,-105.0,15,LOSS
778244,2025-04-20,2025,OOS,ADJ_CONTACT,0.044393155140150325,NYM,STL,7.0,-110.0,11,LOSS
778001,2025-05-09,2025,OOS,ADJ_CONTACT,0.043306112184904835,NYM,CHC,7.5,-108.0,9,LOSS
777919,2025-05-14,2025,OOS,ADJ_CONTACT,0.04305177242254895,NYM,PIT,8.0,-112.0,4,WIN
777758,2025-05-26,2025,OOS,ADJ_CONTACT,0.05223669624114598,NYM,CHW,8.5,-118.0,3,WIN
777686,2025-06-01,2025,OOS,ADJ_CONTACT,0.008916024038723042,NYM,COL,8.5,-118.0,8,WIN
777528,2025-06-13,2025,OOS,ADJ_CONTACT,0.028084975725389847,NYM,TBR,8.0,-102.0,12,LOSS
777289,2025-07-02,2025,OOS,ADJ_CONTACT,0.05828165020332865,NYM,MIL,8.5,-111.0,9,LOSS
776707,2025-08-17,2025,OOS,ADJ_CONTACT,0.0357459972694381,NYM,SEA,8.5,-108.0,10,LOSS
776558,2025-08-28,2025,OOS,ADJ_CONTACT,0.010482370156255538,NYM,MIA,9.0,-120.0,11,LOSS
661204,2022-05-05,2022,DISC,ADJ_CONTACT,0.05616748199132203,MIL,CIN,7.5,-110.0,15,LOSS
661340,2022-06-02,2022,DISC,ADJ_CONTACT,0.017497781271099078,MIL,SDP,8.5,-120.0,9,LOSS
661188,2022-06-08,2022,DISC,ADJ_CONTACT,0.01739681850166469,MIL,PHI,8.0,-110.0,10,LOSS
661190,2022-06-24,2022,DISC,ADJ_CONTACT,0.026956166763701574,MIL,TOR,8.5,-105.0,13,LOSS
661175,2022-09-10,2022,DISC,ADJ_CONTACT,0.0010469258331836494,MIL,CIN,8.5,100.0,6,WIN
661164,2022-09-16,2022,DISC,ADJ_CONTACT,0.06601843282639053,MIL,NYY,8.0,-110.0,13,LOSS
661158,2022-09-21,2022,DISC,ADJ_CONTACT,0.03109368482066522,MIL,NYM,8.5,100.0,6,WIN
661155,2022-09-27,2022,DISC,ADJ_CONTACT,0.026531575270244606,MIL,STL,8.5,-110.0,8,WIN
717483,2023-07-05,2023,DISC,ADJ_CONTACT,0.014877549998666775,MIL,CHC,8.5,-105.0,7,WIN
716822,2023-08-27,2023,DISC,ADJ_CONTACT,0.01971609544948269,MIL,SDP,9.0,-112.0,16,LOSS
716585,2023-09-14,2023,DISC,ADJ_CONTACT,0.016124725717994313,MIL,MIA,7.5,100.0,6,WIN
745840,2024-04-15,2024,VAL,ADJ_CONTACT,0.02995055154539024,NYM,PIT,8.5,-105.0,9,LOSS
745833,2024-04-27,2024,VAL,ADJ_CONTACT,0.017325190993102813,NYM,STL,7.5,-110.0,11,LOSS
745830,2024-05-02,2024,VAL,ADJ_CONTACT,0.005352836298349798,NYM,CHC,8.0,-110.0,13,LOSS
777606,2025-06-07,2025,OOS,ADJ_CONTACT,0.03711971174263637,CHW,KCR,8.0,-110.0,5,WIN
777172,2025-07-09,2025,OOS,ADJ_CONTACT,0.03119372640961218,CHW,TOR,8.0,-108.0,3,WIN
777017,2025-07-25,2025,OOS,ADJ_CONTACT,0.02640036400279895,CHW,CHC,8.0,100.0,17,LOSS
776247,2025-09-20,2025,OOS,ADJ_CONTACT,0.02397292831298191,TBR,BOS,8.0,-103.0,9,LOSS
662280,2022-05-28,2022,DISC,ADJ_CONTACT,0.05444911681867236,SDP,PIT,7.0,-110.0,6,WIN
662275,2022-06-10,2022,DISC,ADJ_CONTACT,0.04405764515282854,SDP,COL,7.5,-115.0,9,LOSS
662227,2022-06-23,2022,DISC,ADJ_CONTACT,0.06260058795249458,SDP,PHI,7.0,100.0,8,LOSS
662253,2022-07-07,2022,DISC,ADJ_CONTACT,0.06089144005736358,SDP,SFG,6.5,105.0,3,WIN
662196,2022-07-30,2022,DISC,ADJ_CONTACT,0.014405352555951373,SDP,MIN,7.5,-115.0,11,LOSS
662219,2022-08-04,2022,DISC,ADJ_CONTACT,0.0015310179486620152,SDP,COL,7.5,100.0,10,LOSS
662246,2022-08-09,2022,DISC,ADJ_CONTACT,0.029852115622294242,SDP,SFG,7.5,-120.0,11,LOSS
662205,2022-09-06,2022,DISC,ADJ_CONTACT,0.026687114512684608,SDP,ARI,7.0,100.0,11,LOSS
662214,2022-09-28,2022,DISC,ADJ_CONTACT,0.024326089852319772,SDP,LAD,7.5,-120.0,1,WIN
662239,2022-10-03,2022,DISC,ADJ_CONTACT,0.042814228947999675,SDP,SFG,7.5,-110.0,11,LOSS
718384,2023-04-29,2023,DISC,ADJ_CONTACT,0.03319848328989294,SDP,SFG,15.5,-110.0,27,LOSS
718266,2023-05-07,2023,DISC,ADJ_CONTACT,0.01230328395952677,SDP,LAD,8.0,-110.0,7,WIN
718092,2023-05-20,2023,DISC,ADJ_CONTACT,0.03018731803217946,SDP,BOS,7.5,-105.0,6,WIN
717864,2023-06-06,2023,DISC,ADJ_CONTACT,0.04803416148897157,SDP,SEA,7.5,-105.0,5,WIN
717772,2023-06-13,2023,DISC,ADJ_CONTACT,0.06555315864385727,SDP,CLE,7.5,-110.0,9,LOSS
717703,2023-06-18,2023,DISC,ADJ_CONTACT,0.04996280232771634,SDP,TBR,9.0,-120.0,9,PUSH
717497,2023-07-04,2023,DISC,ADJ_CONTACT,0.01370716447910634,SDP,LAA,7.5,-115.0,13,LOSS
717423,2023-07-09,2023,DISC,ADJ_CONTACT,0.009946867131941942,SDP,NYM,8.0,-115.0,8,PUSH
745435,2024-03-29,2024,VAL,ADJ_CONTACT,0.02323300651803949,SDP,SFG,8.0,-112.0,11,LOSS
745424,2024-04-26,2024,VAL,ADJ_CONTACT,0.04780261521000896,SDP,PHI,7.5,-105.0,12,LOSS
745413,2024-05-26,2024,VAL,ADJ_CONTACT,0.021492203814795455,SDP,NYY,8.0,-110.0,7,WIN
745378,2024-08-23,2024,VAL,ADJ_CONTACT,0.03304707659668304,SDP,NYM,8.0,-118.0,7,WIN
745373,2024-09-02,2024,VAL,ADJ_CONTACT,0.12450128419280879,SDP,DET,7.5,-105.0,3,WIN
661629,2022-06-13,2022,DISC,ADJ_CONTACT,0.07509287930117178,PHI,MIA,8.0,-115.0,5,WIN
661579,2022-06-30,2022,DISC,ADJ_CONTACT,0.03486013731906923,PHI,ATL,8.5,-110.0,18,LOSS
661564,2022-07-06,2022,DISC,ADJ_CONTACT,0.05257754524050408,PHI,WSN,8.0,-120.0,5,WIN
661563,2022-07-26,2022,DISC,ADJ_CONTACT,0.02954516484566672,PHI,ATL,7.5,-120.0,9,LOSS
661607,2022-08-19,2022,DISC,ADJ_CONTACT,0.03432529127081556,PHI,NYM,7.5,-105.0,9,LOSS
661604,2022-08-25,2022,DISC,ADJ_CONTACT,0.018730105494113827,PHI,CIN,8.5,-115.0,4,WIN
661597,2022-09-06,2022,DISC,ADJ_CONTACT,0.010988481000774711,PHI,MIA,7.0,-125.0,5,WIN
661592,2022-09-11,2022,DISC,ADJ_CONTACT,0.04959295120417961,PHI,WSN,8.0,100.0,12,LOSS
661587,2022-09-23,2022,DISC,ADJ_CONTACT,0.03397312866699582,PHI,ATL,7.0,-105.0,10,LOSS
718619,2023-04-11,2023,DISC,ADJ_CONTACT,0.06318970557226841,PHI,MIA,8.0,-115.0,12,LOSS
718244,2023-05-09,2023,DISC,ADJ_CONTACT,0.04711767671089602,PHI,TOR,9.0,-115.0,12,LOSS
717811,2023-06-10,2023,DISC,ADJ_CONTACT,0.09768687124762873,PHI,LAD,9.0,-120.0,9,PUSH
717657,2023-06-22,2023,DISC,ADJ_CONTACT,0.04659159683828067,PHI,ATL,8.0,-110.0,6,WIN
717363,2023-07-18,2023,DISC,ADJ_CONTACT,0.010293955881193454,PHI,MIL,9.5,-110.0,7,WIN
717140,2023-08-04,2023,DISC,ADJ_CONTACT,0.0029547057090416285,PHI,KCR,9.5,-118.0,12,LOSS
716653,2023-09-09,2023,DISC,ADJ_CONTACT,0.001429530112918932,PHI,MIA,9.0,100.0,12,LOSS
745599,2024-03-30,2024,VAL,ADJ_CONTACT,0.023262312469825432,PHI,ATL,8.0,-102.0,16,LOSS
745589,2024-05-03,2024,VAL,ADJ_CONTACT,0.07148530457560152,PHI,SFG,7.5,-118.0,7,WIN
745577,2024-05-19,2024,VAL,ADJ_CONTACT,0.029137945019168967,PHI,WSN,7.5,-105.0,16,LOSS
745574,2024-05-31,2024,VAL,ADJ_CONTACT,0.06797053241913495,PHI,STL,8.0,-115.0,6,WIN
745570,2024-06-05,2024,VAL,ADJ_CONTACT,0.08268343696380316,PHI,MIL,8.5,-105.0,2,WIN
745563,2024-06-18,2024,VAL,ADJ_CONTACT,0.036381599125815255,PHI,SDP,8.5,-105.0,7,WIN
745536,2024-09-01,2024,VAL,ADJ_CONTACT,0.041614940641935404,PHI,ATL,8.0,-108.0,5,WIN
745529,2024-09-13,2024,VAL,ADJ_CONTACT,0.031337160980643534,PHI,NYM,8.5,-108.0,14,LOSS
778296,2025-04-16,2025,OOS,ADJ_CONTACT,0.04936979697812189,PHI,SFG,7.5,-105.0,15,LOSS
778078,2025-05-03,2025,OOS,ADJ_CONTACT,0.0079569900618524,PHI,ARI,10.0,-115.0,9,WIN
776405,2025-09-08,2025,OOS,ADJ_CONTACT,0.07244728169121459,PHI,NYM,9.0,-121.0,1,WIN
776334,2025-09-14,2025,OOS,ADJ_CONTACT,0.01491612569665728,PHI,KCR,8.5,-103.0,13,LOSS
776176,2025-09-26,2025,OOS,ADJ_CONTACT,0.004183648644095414,PHI,MIN,8.0,-102.0,4,WIN
746002,2024-04-15,2024,VAL,ADJ_CONTACT,0.030723407287931864,MIL,SDP,8.5,-112.0,10,LOSS
745998,2024-04-27,2024,VAL,ADJ_CONTACT,0.015197391758190156,MIL,NYY,8.5,-108.0,18,LOSS
745989,2024-05-14,2024,VAL,ADJ_CONTACT,0.010190102803822076,MIL,PIT,8.5,-110.0,7,WIN
745958,2024-07-30,2024,VAL,ADJ_CONTACT,0.04081633135666972,MIL,ATL,9.0,100.0,6,WIN
746360,2024-07-29,2024,VAL,ADJ_CONTACT,0.02359944889380273,HOU,PIT,7.5,-118.0,8,LOSS
662278,2022-06-06,2022,DISC,ADJ_CONTACT,0.06743187300139124,SDP,NYM,7.5,-115.0,16,LOSS
662256,2022-06-12,2022,DISC,ADJ_CONTACT,0.0560919589012733,SDP,COL,7.5,-105.0,6,WIN
662225,2022-07-08,2022,DISC,ADJ_CONTACT,0.007289971861482345,SDP,SFG,7.5,-110.0,9,LOSS
662268,2022-07-29,2022,DISC,ADJ_CONTACT,0.06011554942872782,SDP,MIN,7.5,-110.0,11,LOSS
662218,2022-08-08,2022,DISC,ADJ_CONTACT,0.05182919020580251,SDP,SFG,7.5,-110.0,1,WIN
662212,2022-08-24,2022,DISC,ADJ_CONTACT,0.07251688579334277,SDP,CLE,7.5,-120.0,7,WIN
661849,2022-09-10,2022,DISC,ADJ_CONTACT,0.06081226721556506,SDP,LAD,7.5,100.0,12,LOSS
662203,2022-09-21,2022,DISC,ADJ_CONTACT,0.016807969416455123,SDP,STL,7.5,-115.0,1,WIN
662210,2022-09-27,2022,DISC,ADJ_CONTACT,0.04901966044997727,SDP,LAD,8.0,-120.0,7,WIN
662190,2022-10-02,2022,DISC,ADJ_CONTACT,0.03268005711762399,SDP,CHW,7.0,-115.0,3,WIN
718778,2023-03-30,2023,DISC,ADJ_CONTACT,0.06961449055667071,SDP,COL,7.0,100.0,9,LOSS
718519,2023-04-18,2023,DISC,ADJ_CONTACT,0.008709593487405298,SDP,ATL,7.5,-115.0,9,LOSS
718345,2023-05-01,2023,DISC,ADJ_CONTACT,0.0056520078989144434,SDP,CIN,8.5,-110.0,11,LOSS
718279,2023-05-06,2023,DISC,ADJ_CONTACT,0.05866217857904773,SDP,LAD,8.5,-105.0,3,WIN
717880,2023-06-05,2023,DISC,ADJ_CONTACT,0.053512839345374194,SDP,CHC,8.5,100.0,5,WIN
717717,2023-06-17,2023,DISC,ADJ_CONTACT,0.0840795377695127,SDP,TBR,8.5,-115.0,2,WIN
717505,2023-07-03,2023,DISC,ADJ_CONTACT,0.027867601677914945,SDP,LAA,8.0,-120.0,13,LOSS
717436,2023-07-08,2023,DISC,ADJ_CONTACT,0.01721917447668969,SDP,NYM,8.0,100.0,4,WIN
717258,2023-07-25,2023,DISC,ADJ_CONTACT,0.03460594551916168,SDP,PIT,8.5,-105.0,6,WIN
717191,2023-07-30,2023,DISC,ADJ_CONTACT,0.07412088115366203,SDP,TEX,9.0,-110.0,8,WIN
716965,2023-08-16,2023,DISC,ADJ_CONTACT,0.057324210267035866,SDP,BAL,8.0,-108.0,7,WIN
716743,2023-09-02,2023,DISC,ADJ_CONTACT,0.05788868291848419,SDP,SFG,8.0,-112.0,7,WIN
716516,2023-09-19,2023,DISC,ADJ_CONTACT,0.06413158112969694,SDP,COL,7.5,100.0,2,WIN
745363,2024-04-08,2024,VAL,ADJ_CONTACT,0.07251344505266406,SFG,WSN,7.5,100.0,9,LOSS
745352,2024-04-19,2024,VAL,ADJ_CONTACT,0.027712664372764637,SFG,ARI,7.5,-122.0,18,LOSS
745330,2024-06-02,2024,VAL,ADJ_CONTACT,0.0024006379560144835,SFG,NYY,8.0,-118.0,12,LOSS
745314,2024-07-14,2024,VAL,ADJ_CONTACT,0.017153789321425174,SFG,MIN,7.5,-110.0,5,WIN
745307,2024-07-27,2024,VAL,ADJ_CONTACT,0.11662416454104946,SFG,COL,7.5,-115.0,5,WIN
745300,2024-08-12,2024,VAL,ADJ_CONTACT,0.08863734054801062,SFG,ATL,6.5,-102.0,1,WIN
745299,2024-08-30,2024,VAL,ADJ_CONTACT,0.05600017812753719,SFG,MIA,7.0,102.0,4,WIN
745289,2024-09-05,2024,VAL,ADJ_CONTACT,0.013740732409509154,SFG,ARI,7.0,102.0,5,WIN
745285,2024-09-11,2024,VAL,ADJ_CONTACT,0.033683701687146,SFG,MIL,7.0,102.0,15,LOSS
778546,2025-03-27,2025,OOS,ADJ_CONTACT,0.09377613722389068,LAD,DET,6.5,105.0,9,LOSS
778472,2025-04-02,2025,OOS,ADJ_CONTACT,0.01945627887435275,LAD,ATL,8.0,100.0,11,LOSS
776808,2025-08-09,2025,OOS,ADJ_CONTACT,0.015948678791748515,LAD,TOR,8.5,-110.0,10,LOSS
776717,2025-08-16,2025,OOS,ADJ_CONTACT,0.06629447505580201,LAD,SDP,7.5,-103.0,6,WIN
776534,2025-08-29,2025,OOS,ADJ_CONTACT,0.05916196139609399,LAD,ARI,8.5,-110.0,3,WIN
776280,2025-09-17,2025,OOS,ADJ_CONTACT,0.0726969337633386,LAD,PHI,7.5,-102.0,5,WIN
661902,2022-05-15,2022,DISC,ADJ_CONTACT,0.03461209738835797,TBR,TOR,7.0,100.0,3,WIN
661960,2022-05-27,2022,DISC,ADJ_CONTACT,0.03398222797082272,TBR,NYY,7.5,-125.0,2,WIN
661894,2022-06-07,2022,DISC,ADJ_CONTACT,0.04579205994887504,TBR,STL,7.5,-105.0,6,WIN
661888,2022-06-24,2022,DISC,ADJ_CONTACT,0.023560858042253992,TBR,PIT,7.5,-120.0,7,WIN
661859,2022-08-22,2022,DISC,ADJ_CONTACT,0.054433113909995764,TBR,LAA,7.5,-125.0,3,WIN
661855,2022-09-02,2022,DISC,ADJ_CONTACT,0.04062224664545286,TBR,NYY,7.5,-125.0,9,LOSS
661994,2022-09-18,2022,DISC,ADJ_CONTACT,0.08316804817588361,TBR,TEX,7.0,-120.0,8,LOSS
662040,2022-09-23,2022,DISC,ADJ_CONTACT,0.011595438143573576,TBR,TOR,7.5,-120.0,16,LOSS
718742,2023-04-02,2023,DISC,ADJ_CONTACT,0.08163173314989666,TBR,DET,7.5,-120.0,6,WIN
718594,2023-04-13,2023,DISC,ADJ_CONTACT,0.055205456980512636,TBR,BOS,8.0,-110.0,12,LOSS
745060,2024-07-30,2024,VAL,ADJ_CONTACT,0.08195032105230558,TBR,MIA,7.5,-118.0,12,LOSS
745047,2024-09-03,2024,VAL,ADJ_CONTACT,0.037479706897111886,TBR,MIN,7.5,-122.0,3,WIN
778471,2025-04-02,2025,OOS,ADJ_CONTACT,0.06439726631482208,OAK,CHC,8.5,100.0,12,LOSS
778395,2025-04-08,2025,OOS,ADJ_CONTACT,0.053652166012050986,OAK,SDP,8.5,-115.0,14,LOSS
777784,2025-05-24,2025,OOS,ADJ_CONTACT,0.08838036102326485,OAK,PHI,10.0,-118.0,15,LOSS
777429,2025-06-20,2025,OOS,ADJ_CONTACT,0.035964811566091937,OAK,CLE,9.0,-106.0,6,WIN
777189,2025-07-08,2025,OOS,ADJ_CONTACT,0.009310835781132933,OAK,ATL,10.5,-109.0,11,LOSS
777116,2025-07-13,2025,OOS,ADJ_CONTACT,0.02488520709704964,OAK,TOR,10.0,-107.0,9,WIN
776930,2025-07-30,2025,OOS,ADJ_CONTACT,0.04626643163839621,OAK,SEA,9.5,-108.0,9,WIN
776787,2025-08-11,2025,OOS,ADJ_CONTACT,0.08620712492477901,OAK,TBR,10.0,-111.0,11,LOSS
776699,2025-08-17,2025,OOS,ADJ_CONTACT,0.031293687804655926,OAK,LAA,10.0,-115.0,16,LOSS
662506,2022-05-20,2022,DISC,ADJ_CONTACT,0.11369517950507399,PIT,STL,9.0,-110.0,8,WIN
662437,2022-06-17,2022,DISC,ADJ_CONTACT,0.07037849915856043,PIT,SFG,8.0,-110.0,2,WIN
661102,2022-07-03,2022,DISC,ADJ_CONTACT,0.07449175937290538,PIT,MIL,8.0,-120.0,2,WIN
662327,2022-07-22,2022,DISC,ADJ_CONTACT,0.06086259950454494,PIT,MIA,8.5,-120.0,9,LOSS
662326,2022-07-28,2022,DISC,ADJ_CONTACT,0.004570383428886604,PIT,PHI,8.0,-120.0,15,LOSS
718360,2023-04-30,2023,DISC,ADJ_CONTACT,0.01936071531314195,DET,BAL,8.5,-115.0,8,WIN
745594,2024-04-13,2024,VAL,ADJ_CONTACT,0.04233576152648681,PHI,PIT,8.5,-105.0,7,WIN
745592,2024-04-19,2024,VAL,ADJ_CONTACT,0.10454544164833424,PHI,CHW,7.5,-118.0,7,WIN
661200,2022-05-03,2022,DISC,ADJ_CONTACT,0.012939873209378228,MIL,CIN,7.0,-105.0,9,LOSS
661224,2022-07-09,2022,DISC,ADJ_CONTACT,0.05880844893086079,MIL,PIT,7.5,-115.0,7,WIN
661201,2022-07-23,2022,DISC,ADJ_CONTACT,0.01273414240767999,MIL,COL,8.0,105.0,13,LOSS
661207,2022-08-10,2022,DISC,ADJ_CONTACT,0.0027743673720662058,MIL,TBR,7.5,-125.0,7,WIN
661191,2022-08-16,2022,DISC,ADJ_CONTACT,0.03212846307331635,MIL,LAD,8.0,-105.0,9,LOSS
661180,2022-08-27,2022,DISC,ADJ_CONTACT,0.06820641085821041,MIL,CHC,8.0,-115.0,7,WIN
661176,2022-09-11,2022,DISC,ADJ_CONTACT,0.05908621787749238,MIL,CIN,8.0,-115.0,13,LOSS
661163,2022-09-17,2022,DISC,ADJ_CONTACT,0.019475134006015332,MIL,NYY,7.5,-115.0,5,WIN
661154,2022-09-28,2022,DISC,ADJ_CONTACT,0.06631924965445124,MIL,STL,7.0,100.0,6,WIN
718674,2023-04-07,2023,DISC,ADJ_CONTACT,0.08954569925210008,MIL,STL,8.5,-110.0,4,WIN
717105,2023-08-06,2023,DISC,ADJ_CONTACT,0.07420213041085269,MIL,PIT,8.0,-112.0,5,WIN
716857,2023-08-25,2023,DISC,ADJ_CONTACT,0.002728009472015732,MIL,SDP,8.0,-105.0,10,LOSS
716626,2023-09-11,2023,DISC,ADJ_CONTACT,0.14481644449989844,MIL,MIA,7.0,-105.0,12,LOSS
716543,2023-09-17,2023,DISC,ADJ_CONTACT,0.0210629418502324,MIL,WSN,8.0,-115.0,3,WIN
776978,2025-07-27,2025,OOS,ADJ_CONTACT,0.0858018079456117,MIL,MIA,7.5,-120.0,5,WIN
776828,2025-08-08,2025,OOS,ADJ_CONTACT,0.08363198268466085,MIL,NYM,7.5,-102.0,5,WIN
776755,2025-08-13,2025,OOS,ADJ_CONTACT,0.02846900102799914,MIL,PIT,7.5,-115.0,17,LOSS
776593,2025-08-25,2025,OOS,ADJ_CONTACT,0.03129295099168987,MIL,ARI,8.0,-112.0,12,LOSS
776291,2025-09-17,2025,OOS,ADJ_CONTACT,0.03397662254473534,MIL,LAA,7.5,-108.0,11,LOSS
718441,2023-04-24,2023,DISC,ADJ_CONTACT,0.06792610880010751,MIL,DET,8.5,100.0,6,WIN
718177,2023-05-14,2023,DISC,ADJ_CONTACT,0.017663097565812417,MIL,KCR,9.5,-105.0,15,LOSS
718056,2023-05-23,2023,DISC,ADJ_CONTACT,0.014348250863465877,MIL,HOU,9.5,-105.0,6,WIN
717986,2023-05-28,2023,DISC,ADJ_CONTACT,0.013718171471576543,MIL,SFG,8.0,-110.0,12,LOSS
717849,2023-06-08,2023,DISC,ADJ_CONTACT,0.013700292480368182,MIL,BAL,8.5,100.0,9,LOSS
717273,2023-07-24,2023,DISC,ADJ_CONTACT,0.002545575379869866,MIL,CIN,9.0,100.0,5,WIN
717131,2023-08-04,2023,DISC,ADJ_CONTACT,0.022379630163796342,MIL,PIT,9.0,-115.0,12,LOSS
716745,2023-09-02,2023,DISC,ADJ_CONTACT,0.019285538757977175,MIL,PHI,9.0,-102.0,12,LOSS
746003,2024-04-07,2024,VAL,ADJ_CONTACT,0.0243949153682089,MIL,SEA,9.0,-118.0,16,LOSS
746000,2024-04-26,2024,VAL,ADJ_CONTACT,0.05451426370274635,MIL,NYY,9.0,-122.0,13,LOSS
745996,2024-05-01,2024,VAL,ADJ_CONTACT,0.007480005560766741,MIL,TBR,8.0,-115.0,8,PUSH
745991,2024-05-13,2024,VAL,ADJ_CONTACT,0.018987543331894167,MIL,PIT,8.5,-115.0,14,LOSS
745977,2024-06-16,2024,VAL,ADJ_CONTACT,0.0019611516626752055,MIL,CIN,9.5,-122.0,9,WIN
745970,2024-06-28,2024,VAL,ADJ_CONTACT,0.04081272362962808,MIL,CHC,8.5,-108.0,6,WIN
745968,2024-07-09,2024,VAL,ADJ_CONTACT,0.014220953449592613,MIL,PIT,8.5,-115.0,14,LOSS
745948,2024-08-18,2024,VAL,ADJ_CONTACT,0.024094502809657095,MIL,CLE,8.5,-112.0,2,WIN
745938,2024-09-04,2024,VAL,ADJ_CONTACT,0.005580006562251831,MIL,STL,7.5,-102.0,5,WIN
745934,2024-09-20,2024,VAL,ADJ_CONTACT,0.0015911037823732252,MIL,ARI,8.5,-118.0,11,LOSS
778182,2025-04-25,2025,OOS,ADJ_CONTACT,0.009150036234676074,CHC,PHI,8.0,100.0,4,WIN
778027,2025-05-06,2025,OOS,ADJ_CONTACT,0.051484857706791745,CHC,SFG,8.0,-105.0,19,LOSS
777952,2025-05-12,2025,OOS,ADJ_CONTACT,0.0029271781758240154,CHC,MIA,8.5,-110.0,7,WIN
777712,2025-05-30,2025,OOS,ADJ_CONTACT,0.009421827083030432,CHC,CIN,9.0,-110.0,8,WIN
777403,2025-06-22,2025,OOS,ADJ_CONTACT,0.02288358379801495,CHC,SEA,11.5,-111.0,20,LOSS
777101,2025-07-18,2025,OOS,ADJ_CONTACT,0.08178149498463454,CHC,BOS,7.5,-113.0,5,WIN
777031,2025-07-23,2025,OOS,ADJ_CONTACT,0.06468354417693042,CHC,KCR,10.0,-104.0,12,LOSS
776737,2025-08-15,2025,OOS,ADJ_CONTACT,0.04236788047155904,CHC,PIT,9.0,-121.0,5,WIN
776663,2025-08-20,2025,OOS,ADJ_CONTACT,0.030284554716338303,CHC,MIL,7.0,-125.0,7,PUSH
776338,2025-09-13,2025,OOS,ADJ_CONTACT,0.016842208481856462,CHC,TBR,8.5,100.0,9,LOSS
776167,2025-09-26,2025,OOS,ADJ_CONTACT,0.006388831251854169,CHC,STL,9.0,-118.0,13,LOSS
662097,2022-05-09,2022,DISC,ADJ_CONTACT,0.06628871127764174,SFG,COL,7.0,-120.0,13,LOSS
662085,2022-06-12,2022,DISC,ADJ_CONTACT,0.01670588819574475,SFG,LAD,8.0,-110.0,2,WIN
662060,2022-06-28,2022,DISC,ADJ_CONTACT,0.04414538042772515,SFG,DET,7.0,-110.0,7,PUSH
662109,2022-07-14,2022,DISC,ADJ_CONTACT,0.07893224379842043,SFG,MIL,6.5,-115.0,5,WIN
662071,2022-07-31,2022,DISC,ADJ_CONTACT,0.002767142920239417,SFG,CHC,7.5,-115.0,4,WIN
662111,2022-08-12,2022,DISC,ADJ_CONTACT,0.0492749604972785,SFG,PIT,7.5,-115.0,8,LOSS
662003,2022-08-17,2022,DISC,ADJ_CONTACT,0.05065060387004955,SFG,ARI,7.5,-120.0,5,WIN
