features,feature_a,feature_b,depth,n_flagged,z_score,mean_residual,z_a,z_b,controlled_z,bucket_consistent,month_consistent,direction,plausibility,val_n,val_z,val_mean_residual,val_direction,val_consistent,val_status,val_attenuation,oos_n,oos_z,oos_mean_residual,oos_direction,oos_consistent,oos_status,oos_attenuation,synthetic_roi,real_roi,games_per_season
opp_pl_zone_rate_last_5_LOW × leverage_gap_k_last_10_HIGH,opp_pl_zone_rate_last_5_LOW,leverage_gap_k_last_10_HIGH,2,49,-3.496891695165898,-1.8061224489795917,-1.1572314055937147,-2.0116095846147504,-2.9123480092575655,3,4,UNDER,PLAUSIBLE,79,-0.32988759356559566,0.2721518987341772,UNDER,True,WEAK,90.56626220304071,45.0,-0.9180566259922142,-0.25555555555555554,UNDER,True,WEAK,73.74649528719075,,,
opp_pl_zone_rate_last_5_LOW × exit_prob_by_6_last_10_LOW,opp_pl_zone_rate_last_5_LOW,exit_prob_by_6_last_10_LOW,2,137,-2.575011210195619,-0.5401459854014599,-1.1572314055937147,-0.07635866545390221,-2.2751072483164823,3,4,UNDER,PLAUSIBLE,157,-0.09476278010707133,0.3980891719745223,UNDER,True,WEAK,96.31990805586155,73.0,1.3860525798708583,1.0890410958904109,OVER,False,DEAD,,,,
opp_pl_zone_rate_last_5_LOW × deterioration_score_norm_LOW,opp_pl_zone_rate_last_5_LOW,deterioration_score_norm_LOW,2,95,-2.182476884220006,-0.5578947368421052,-1.1572314055937147,-0.05512627438532599,-2.2719299792491756,3,4,UNDER,PLAUSIBLE,106,0.9774690558636693,0.8349056603773585,OVER,False,DEAD,,,,,,,,,,,
opp_pl_zone_rate_season_baseline_HIGH × middle_order_hard_hit_rate_HIGH,opp_pl_zone_rate_season_baseline_HIGH,middle_order_hard_hit_rate_HIGH,2,128,-2.13495822177092,-0.3984375,-1.3695875522544514,0.11413141368899461,-1.9418824593846862,3,4,UNDER,PLAUSIBLE,259,-0.5752573793332135,0.277992277992278,UNDER,True,WEAK,73.05533319260716,280.0,-0.15579633490560071,0.31785714285714284,UNDER,True,WEAK,92.70260498229472,,,
opp_pl_zone_rate_season_baseline_HIGH × middle_order_barrel_rate_HIGH,opp_pl_zone_rate_season_baseline_HIGH,middle_order_barrel_rate_HIGH,2,130,-2.2232933552788228,-0.4269230769230769,-1.3695875522544514,0.023445742465524253,-2.978623424267787,3,4,UNDER,PLAUSIBLE,300,-0.10290464871707955,0.405,UNDER,True,WEAK,95.37152177994189,286.0,0.2909551979074981,0.4370629370629371,OVER,False,DEAD,,,,
opp_pl_zone_rate_season_baseline_HIGH × middle_order_avg_exit_velo_HIGH,opp_pl_zone_rate_season_baseline_HIGH,middle_order_avg_exit_velo_HIGH,2,124,-2.083363272886846,-0.3911290322580645,-1.3695875522544514,-0.128939040472685,-2.1939194508969906,3,4,UNDER,PLAUSIBLE,301,-0.18970710425832188,0.38372093023255816,UNDER,True,WEAK,90.89418985506781,379.0,0.14473719992659648,0.39313984168865435,OVER,False,DEAD,,,,
opp_pl_zone_rate_season_baseline_HIGH × lineup_coverage_overall_HIGH,opp_pl_zone_rate_season_baseline_HIGH,lineup_coverage_overall_HIGH,2,179,-2.19756923427238,-0.2877094972067039,-1.3695875522544514,0.19738725153375963,-2.341175724894177,3,4,UNDER,PLAUSIBLE,410,0.8525963731228592,0.6097560975609756,OVER,False,DEAD,,,,,,,,,,,
opp_pl_zone_rate_season_baseline_HIGH × high_lev_hr_rate_last_10_LOW,opp_pl_zone_rate_season_baseline_HIGH,high_lev_hr_rate_last_10_LOW,2,112,-2.672604074745366,-0.6875,-1.3695875522544514,-1.8294922401111575,-3.034607120091913,4,4,UNDER,PLAUSIBLE,216,0.28821570899088045,0.5138888888888888,OVER,False,DEAD,,,,,,,,,,,
opp_pl_zone_rate_season_baseline_HIGH × leverage_gap_bb_last_5_HIGH,opp_pl_zone_rate_season_baseline_HIGH,leverage_gap_bb_last_5_HIGH,2,53,-2.0527229232634085,-0.8207547169811321,-1.3695875522544514,-0.8622902467084128,-2.1915491289666376,4,4,UNDER,PLAUSIBLE,116,-1.054887633773344,0.01293103448275862,UNDER,True,PASS,48.610325250507316,149.0,-0.6668931199195129,0.11409395973154363,UNDER,True,THREE_STAGE_SURVIVOR,67.51178094414762,7.424729611224789,7.587306519788939,103.0
opp_pl_zone_rate_season_baseline_HIGH × high_lev_bb_rate_baseline_LOW,opp_pl_zone_rate_season_baseline_HIGH,high_lev_bb_rate_baseline_LOW,2,122,-2.372023582779363,-0.5163934426229508,-1.3695875522544514,0.22899607089238413,-3.2891901453713195,4,4,UNDER,PLAUSIBLE,271,-0.051548552665233414,0.41697416974169743,UNDER,True,WEAK,97.82681112281216,319.0,-0.8001461289349311,0.15830721003134796,UNDER,True,THREE_STAGE_SURVIVOR,66.2673619797077,2.003981420039809,1.8804252595616466,228.0
opp_pl_zone_rate_season_baseline_HIGH × exit_prob_by_5_baseline_HIGH,opp_pl_zone_rate_season_baseline_HIGH,exit_prob_by_5_baseline_HIGH,2,120,-2.1213400419719677,-0.42083333333333334,-1.3695875522544514,-1.5211836397184277,-2.148794513686524,3,4,UNDER,PLAUSIBLE,213,-0.4205810212346322,0.3075117370892019,UNDER,True,WEAK,80.17380462758503,305.0,0.03549373849454809,0.36885245901639346,OVER,False,DEAD,,,,
opp_pl_zone_rate_season_baseline_LOW × leverage_gap_k_last_10_HIGH,opp_pl_zone_rate_season_baseline_LOW,leverage_gap_k_last_10_HIGH,2,53,-3.190191672415434,-1.528301886792453,-0.5107839994530905,-2.0116095846147504,-2.8561375302309213,3,4,UNDER,PLAUSIBLE,78,-0.4268417528911646,0.22435897435897437,UNDER,True,WEAK,86.62018471861963,64.0,0.2635319246423857,0.5078125,OVER,False,DEAD,,,,
top_order_hard_hit_rate_HIGH × bottom_order_hard_hit_rate_LOW,top_order_hard_hit_rate_HIGH,bottom_order_hard_hit_rate_LOW,2,115,-2.3979952809123617,-0.5565217391304348,0.5348937490512525,-1.9548287708297178,-3.06191400271614,3,4,UNDER,PLAUSIBLE,301,1.8661751366123465,0.8887043189368771,OVER,False,DEAD,,,,,,,,,,,
top_order_hard_hit_rate_HIGH × bottom_order_avg_exit_velo_HIGH,top_order_hard_hit_rate_HIGH,bottom_order_avg_exit_velo_HIGH,2,189,2.3016781997280393,1.2142857142857142,0.5348937490512525,1.7929142189276839,2.7813790682156614,4,4,OVER,PLAUSIBLE,564,-0.09090056114277605,0.41400709219858156,UNDER,False,DEAD,,,,,,,,,,,
top_order_hard_hit_rate_HIGH × leverage_gap_k_last_5_LOW,top_order_hard_hit_rate_HIGH,leverage_gap_k_last_5_LOW,2,42,2.345754795761787,2.0952380952380953,0.5348937490512525,1.0164019558095823,1.8113032950492434,4,4,OVER,PLAUSIBLE,84,0.44430291141403283,0.6369047619047619,OVER,True,WEAK,81.05927728606667,113.0,1.0954489212587228,0.8230088495575221,OVER,True,THREE_STAGE_SURVIVOR,53.300791573018,-5.382775119617228,-5.29112933587772,76.0
top_order_hard_hit_rate_LOW × bottom_order_coverage_LOW,top_order_hard_hit_rate_LOW,bottom_order_coverage_LOW,2,173,-2.617524340772991,-0.44508670520231214,-0.8580745183774408,-0.9082842493479317,-2.8033753977114477,3,4,UNDER,PLAUSIBLE,281,-0.20885181065112723,0.37722419928825623,UNDER,True,WEAK,92.02101744011098,322.0,1.1239326143125377,0.6413043478260869,OVER,False,DEAD,,,,
top_order_hard_hit_rate_LOW × low_lev_bb_rate_last_5_LOW,top_order_hard_hit_rate_LOW,low_lev_bb_rate_last_5_LOW,2,127,-2.075624687570146,-0.3779527559055118,-0.8580745183774408,-0.9451217767014805,-2.320179517087035,3,4,UNDER,PLAUSIBLE,178,0.08624190836463741,0.45786516853932585,OVER,False,DEAD,,,,,,,,,,,
top_order_barrel_rate_HIGH × middle_order_hard_hit_rate_LOW,top_order_barrel_rate_HIGH,middle_order_hard_hit_rate_LOW,2,163,2.3203530305459217,1.2791411042944785,0.7016661775012065,0.7567663508736308,3.4996259491444057,3,4,OVER,PLAUSIBLE,265,-0.2095132281122008,0.3754716981132076,UNDER,False,DEAD,,,,,,,,,,,
top_order_barrel_rate_HIGH × middle_order_avg_exit_velo_LOW,top_order_barrel_rate_HIGH,middle_order_avg_exit_velo_LOW,2,167,2.5773454581144195,1.3592814371257484,0.7016661775012065,0.19896365563656288,3.6493645277934954,3,4,OVER,PLAUSIBLE,254,-0.15903036232974455,0.38779527559055116,UNDER,False,DEAD,,,,,,,,,,,
top_order_barrel_rate_HIGH × bottom_order_avg_exit_velo_HIGH,top_order_barrel_rate_HIGH,bottom_order_avg_exit_velo_HIGH,2,186,2.852356799724292,1.403225806451613,0.7016661775012065,1.7929142189276839,3.8322091514649403,4,3,OVER,PLAUSIBLE,458,-0.4559850043217107,0.3395196506550218,UNDER,False,DEAD,,,,,,,,,,,
top_order_barrel_rate_HIGH × leverage_gap_k_last_5_LOW,top_order_barrel_rate_HIGH,leverage_gap_k_last_5_LOW,2,41,2.027806690696644,1.8902439024390243,0.7016661775012065,1.0164019558095823,1.6380544207775611,4,4,OVER,PLAUSIBLE,62,-0.8547070454029553,-0.03225806451612903,UNDER,False,DEAD,,,,,,,,,,,
top_order_barrel_rate_LOW × top_order_avg_exit_velo_LOW,top_order_barrel_rate_LOW,top_order_avg_exit_velo_LOW,2,273,-2.466074627766451,-0.21978021978021978,-1.3021319580067994,-1.70264635305697,-4.626348401247085,4,4,UNDER,PLAUSIBLE,261,0.24237797728138233,0.4942528735632184,OVER,False,DEAD,,,,,,,,,,,
top_order_barrel_rate_LOW × lineup_quality_hh_LOW,top_order_barrel_rate_LOW,lineup_quality_hh_LOW,2,259,-2.252130631798075,-0.1776061776061776,-1.3021319580067994,-1.7407190867941216,-2.08846837610228,3,3,UNDER,PLAUSIBLE,249,0.354682392434762,0.5261044176706827,OVER,False,DEAD,,,,,,,,,,,
top_order_barrel_rate_LOW × lineup_quality_ev_LOW,top_order_barrel_rate_LOW,lineup_quality_ev_LOW,2,247,-2.692957639117064,-0.31983805668016196,-1.3021319580067994,-1.968354576568513,-3.401222155227597,4,3,UNDER,PLAUSIBLE,224,0.22120764550584707,0.49330357142857145,OVER,False,DEAD,,,,,,,,,,,
top_order_barrel_rate_LOW × high_lev_hr_rate_last_5_LOW,top_order_barrel_rate_LOW,high_lev_hr_rate_last_5_LOW,2,141,-2.5628539979114406,-0.5212765957446809,-1.3021319580067994,-1.9105425728951895,-2.175707100576664,3,4,UNDER,PLAUSIBLE,108,0.35056998505801357,0.5740740740740741,OVER,False,DEAD,,,,,,,,,,,
top_order_barrel_rate_LOW × high_lev_hr_rate_last_10_LOW,top_order_barrel_rate_LOW,high_lev_hr_rate_last_10_LOW,2,166,-2.240357302709574,-0.3313253012048193,-1.3021319580067994,-1.8294922401111575,-2.299309233011425,4,4,UNDER,PLAUSIBLE,93,1.325673605832197,1.0161290322580645,OVER,False,DEAD,,,,,,,,,,,
top_order_barrel_rate_LOW × leverage_gap_k_last_10_HIGH,top_order_barrel_rate_LOW,leverage_gap_k_last_10_HIGH,2,61,-2.4547981640860637,-0.9672131147540983,-1.3021319580067994,-2.0116095846147504,-2.1108594524161357,3,4,UNDER,PLAUSIBLE,64,-1.0718177584185284,-0.140625,UNDER,True,PASS,56.33784585228526,87.0,-0.6986091126256578,0.022988505747126436,UNDER,True,WEAK,71.541077272813,,,
top_order_barrel_rate_LOW × leverage_gap_bb_last_5_LOW,top_order_barrel_rate_LOW,leverage_gap_bb_last_5_LOW,2,43,-2.209536436458426,-1.069767441860465,-1.3021319580067994,-0.045467549961458374,-2.5535423542314395,3,4,UNDER,PLAUSIBLE,29,0.5891694151371687,0.896551724137931,OVER,False,DEAD,,,,,,,,,,,
top_order_barrel_rate_LOW × exit_prob_by_7_last_5_HIGH,top_order_barrel_rate_LOW,exit_prob_by_7_last_5_HIGH,2,285,-2.073158093333434,-0.1,-1.3021319580067994,-1.208073993931313,-2.2591496303528222,3,3,UNDER,PLAUSIBLE,250,-0.5577249586186159,0.28,UNDER,True,WEAK,73.09780858430102,334.0,-0.43991747346452237,0.25149700598802394,UNDER,True,WEAK,78.78032192146146,,,
top_order_barrel_rate_LOW × exit_prob_by_7_last_10_HIGH,top_order_barrel_rate_LOW,exit_prob_by_7_last_10_HIGH,2,223,-2.346969156099011,-0.2556053811659193,-1.3021319580067994,-0.9855465307170687,-2.791504162900581,3,4,UNDER,PLAUSIBLE,199,-0.8921674928419847,0.16080402010050251,UNDER,True,WEAK,61.98639890415556,260.0,-1.5315629171244687,-0.0673076923076923,UNDER,True,THREE_STAGE_SURVIVOR,34.742946529807014,7.002645134344975,6.8932933905603955,217.0
top_order_avg_exit_velo_HIGH × bottom_order_avg_exit_velo_HIGH,top_order_avg_exit_velo_HIGH,bottom_order_avg_exit_velo_HIGH,2,166,2.1901417104290672,1.2259036144578312,0.4769135894172455,1.7929142189276839,2.183571750709694,3,4,OVER,PLAUSIBLE,539,-0.7726332953611795,0.2884972170686456,UNDER,False,DEAD,,,,,,,,,,,
top_order_avg_exit_velo_LOW × top_order_xwoba_contact_LOW,top_order_avg_exit_velo_LOW,top_order_xwoba_contact_LOW,2,316,-2.3805138164613515,-0.15031645569620253,-1.70264635305697,-1.563871505987745,-4.554188968950382,4,3,UNDER,PLAUSIBLE,273,-0.24821134864721298,0.3663003663003663,UNDER,True,WEAK,89.57320277114877,382.0,0.632632736833803,0.5052356020942408,OVER,False,DEAD,,,,
top_order_avg_exit_velo_LOW × bottom_order_coverage_LOW,top_order_avg_exit_velo_LOW,bottom_order_coverage_LOW,2,177,-2.095219852743704,-0.2570621468926554,-1.70264635305697,-0.9082842493479317,-1.9364178167998112,3,3,UNDER,PLAUSIBLE,300,0.9267482815975271,0.6583333333333333,OVER,False,DEAD,,,,,,,,,,,
top_order_avg_exit_velo_LOW × lineup_quality_hh_LOW,top_order_avg_exit_velo_LOW,lineup_quality_hh_LOW,2,286,-2.0950726579770578,-0.1048951048951049,-1.70264635305697,-1.7407190867941216,-2.6377749130247445,3,3,UNDER,PLAUSIBLE,308,-0.27461369321296186,0.36363636363636365,UNDER,True,WEAK,86.89240241061039,391.0,0.5213987806117644,0.4782608695652174,OVER,False,DEAD,,,,
top_order_avg_exit_velo_LOW × lineup_quality_ev_LOW,top_order_avg_exit_velo_LOW,lineup_quality_ev_LOW,2,295,-2.3342108827633186,-0.15932203389830507,-1.70264635305697,-1.968354576568513,-3.0979571430235415,3,3,UNDER,PLAUSIBLE,329,-0.9001018382170025,0.2188449848024316,UNDER,True,WEAK,61.43870955003726,369.0,-0.15325241303576803,0.3238482384823848,UNDER,True,WEAK,93.43450867411163,,,
top_order_avg_exit_velo_LOW × high_lev_hr_rate_last_10_LOW,top_order_avg_exit_velo_LOW,high_lev_hr_rate_last_10_LOW,2,157,-2.4780623054668713,-0.4394904458598726,-1.70264635305697,-1.8294922401111575,-3.3583526418536236,3,4,UNDER,PLAUSIBLE,110,0.3169256231991691,0.5590909090909091,OVER,False,DEAD,,,,,,,,,,,
top_order_avg_exit_velo_LOW × med_lev_k_rate_last_5_HIGH,top_order_avg_exit_velo_LOW,med_lev_k_rate_last_5_HIGH,2,114,-2.212917957645208,-0.4824561403508772,-1.70264635305697,-1.6171009084047816,-1.927530066202799,3,3,UNDER,PLAUSIBLE,94,-0.3376338808742368,0.28191489361702127,UNDER,True,WEAK,84.74259383599033,120.0,-0.03382536068185523,0.3458333333333333,UNDER,True,WEAK,98.47145889141551,,,
top_order_xwoba_contact_HIGH × middle_order_hard_hit_rate_LOW,top_order_xwoba_contact_HIGH,middle_order_hard_hit_rate_LOW,2,153,2.4853357366919244,1.3660130718954249,1.244539642407457,0.7567663508736308,3.4876245905140957,4,4,OVER,PLAUSIBLE,369,-0.47382332476960165,0.3252032520325203,UNDER,False,DEAD,,,,,,,,,,,
top_order_xwoba_contact_HIGH × middle_order_barrel_rate_LOW,top_order_xwoba_contact_HIGH,middle_order_barrel_rate_LOW,2,119,2.130006798959927,1.3403361344537814,1.244539642407457,0.9513444674610981,2.83496976275122,4,4,OVER,PLAUSIBLE,377,0.17850340051031452,0.46949602122015915,OVER,True,WEAK,91.61958541177066,362.0,-1.2359111848261373,0.06767955801104972,UNDER,False,DEAD,,,,
top_order_xwoba_contact_HIGH × middle_order_avg_exit_velo_LOW,top_order_xwoba_contact_HIGH,middle_order_avg_exit_velo_LOW,2,160,2.470639362418071,1.340625,1.244539642407457,0.19896365563656288,3.434845013223609,4,4,OVER,PLAUSIBLE,359,-0.1484238555499,0.3969359331476323,UNDER,False,DEAD,,,,,,,,,,,
top_order_xwoba_contact_HIGH × middle_order_xwoba_contact_LOW,top_order_xwoba_contact_HIGH,middle_order_xwoba_contact_LOW,2,133,2.5339676223464984,1.4511278195488722,1.244539642407457,0.8359016683277427,3.4648797936954607,4,4,OVER,PLAUSIBLE,276,0.44114848546355223,0.5434782608695652,OVER,True,WEAK,82.59060291168832,317.0,0.4493762415741749,0.47318611987381703,OVER,True,WEAK,82.26590436234365,,,
top_order_xwoba_contact_HIGH × bottom_order_hard_hit_rate_HIGH,top_order_xwoba_contact_HIGH,bottom_order_hard_hit_rate_HIGH,2,186,2.0265853856258933,1.1290322580645162,1.244539642407457,1.2569856550716323,2.9151851121146977,4,3,OVER,PLAUSIBLE,624,-1.930620537767425,0.10096153846153846,UNDER,False,DEAD,,,,,,,,,,,
top_order_xwoba_contact_HIGH × bottom_order_avg_exit_velo_HIGH,top_order_xwoba_contact_HIGH,bottom_order_avg_exit_velo_HIGH,2,193,2.7255591724958053,1.3445595854922279,1.244539642407457,1.7929142189276839,3.2732629133736624,4,4,OVER,PLAUSIBLE,653,-1.671274307955218,0.15160796324655437,UNDER,False,DEAD,,,,,,,,,,,
top_order_xwoba_contact_HIGH × high_lev_bb_rate_last_10_LOW,top_order_xwoba_contact_HIGH,high_lev_bb_rate_last_10_LOW,2,99,2.2381112483719865,1.4747474747474747,1.244539642407457,0.1626725309124343,4.119158366969385,3,4,OVER,PLAUSIBLE,422,0.050325683344644274,0.44075829383886256,OVER,True,WEAK,97.75142172305993,370.0,0.2590875291421807,0.42027027027027025,OVER,True,WEAK,88.42383150834694,,,
top_order_xwoba_contact_HIGH × med_lev_bb_rate_last_10_HIGH,top_order_xwoba_contact_HIGH,med_lev_bb_rate_last_10_HIGH,2,145,2.042231065829435,1.2241379310344827,1.244539642407457,1.4435537556842533,2.753457395683253,4,4,OVER,PLAUSIBLE,315,-1.0451680860300154,0.17936507936507937,UNDER,False,DEAD,,,,,,,,,,,
top_order_xwoba_contact_HIGH × leverage_gap_k_last_5_LOW,top_order_xwoba_contact_HIGH,leverage_gap_k_last_5_LOW,2,50,2.035967099574424,1.76,1.244539642407457,1.0164019558095823,1.9471358867098205,4,4,OVER,PLAUSIBLE,95,0.17141186720961904,0.5052631578947369,OVER,True,WEAK,91.58081349912536,118.0,0.37991241024758304,0.5169491525423728,OVER,True,WEAK,81.33995336530754,,,
top_order_xwoba_contact_LOW × bottom_order_barrel_rate_LOW,top_order_xwoba_contact_LOW,bottom_order_barrel_rate_LOW,2,191,-2.198892525688769,-0.2643979057591623,-1.563871505987745,0.07130863416869904,-2.632069846904508,4,3,UNDER,PLAUSIBLE,83,0.0974542590312743,0.4759036144578313,OVER,False,DEAD,,,,,,,,,,,
