features,feature_a,feature_b,depth,n_flagged,z_score,mean_residual,z_a,z_b,controlled_z,bucket_consistent,month_consistent,direction,plausibility,val_n,val_z,val_mean_residual,val_direction,val_consistent,val_attenuation,val_status,oos_n,oos_z,oos_mean_residual,oos_direction,oos_consistent,oos_attenuation,oos_status,synthetic_roi,real_roi,games_per_season
batting_total_bip_last_3_LOW × exit_prob_by_7_last_10_HIGH,batting_total_bip_last_3_LOW,exit_prob_by_7_last_10_HIGH,2,235,-2.0049809451005256,-0.13617021276595745,-1.129341623454688,-0.9855465307170687,-2.9255499789693435,4,4,UNDER,PLAUSIBLE,418,-1.1864714147110065,0.18301435406698566,UNDER,True,40.823805951356846,PASS,370,-0.8221161791564028,0.16756756756756758,UNDER,True,58.99630960756169,THREE_STAGE_SURVIVOR,1.8439977872026558,1.8573260911576073,328
batting_total_bip_last_3_LOW × exit_prob_by_5_drift_last_5_HIGH,batting_total_bip_last_3_LOW,exit_prob_by_5_drift_last_5_HIGH,2,123,-2.0329558296716725,-0.37398373983739835,-1.129341623454688,-0.2251773923353387,-2.133820747429651,3,3,UNDER,PLAUSIBLE,200,-0.059131909384140584,0.4125,UNDER,True,97.09133329307551,WEAK,192,-0.6431543903205215,0.15104166666666666,UNDER,True,68.36358267437652,THREE_STAGE_SURVIVOR,0.821467688937569,0.5981804401996138,166
batting_total_bip_last_3_LOW × deterioration_score_norm_HIGH,batting_total_bip_last_3_LOW,deterioration_score_norm_HIGH,2,109,-2.955155709376421,-0.8256880733944955,-1.129341623454688,-0.6257852999667566,-2.576582988191832,3,3,UNDER,PLAUSIBLE,190,-2.038800301148362,-0.2,UNDER,True,31.00870134594102,PASS,179,-1.2367426660641536,-0.055865921787709494,UNDER,True,58.14966155116329,THREE_STAGE_SURVIVOR,8.613487169285852,8.430973988032742,152
batting_avg_exit_velo_last_3_LOW × batting_total_bip_last_5_LOW,batting_avg_exit_velo_last_3_LOW,batting_total_bip_last_5_LOW,2,153,-2.0135085958704875,-0.28104575163398693,-0.7915546124920972,-1.4272063918184266,-1.9368475577276232,3,3,UNDER,PLAUSIBLE,356,-0.6055954359198786,0.29353932584269665,UNDER,True,69.9233746922215,WEAK,269,-1.346201298217089,-0.00929368029739777,UNDER,True,33.14151720146522,THREE_STAGE_SURVIVOR,1.189464740866606,0.9701317691953371,249
batting_hard_hit_rate_last_3_LOW × batting_barrel_rate_last_5_LOW,batting_hard_hit_rate_last_3_LOW,batting_barrel_rate_last_5_LOW,2,229,-2.100585717614027,-0.17248908296943233,0.277120507132122,-1.797445880649283,-2.2686342453177315,3,3,UNDER,PLAUSIBLE,442,-0.7668107007723394,0.2748868778280543,UNDER,True,63.4953863418947,WEAK,252,-1.3612304627582121,-0.025793650793650792,UNDER,True,35.1975760215879,THREE_STAGE_SURVIVOR,1.0316649642492344,0.8762375044315762,296
batting_barrel_rate_last_3_LOW × lineup_depth_dropoff_ev_LOW,batting_barrel_rate_last_3_LOW,lineup_depth_dropoff_ev_LOW,2,160,-2.4349644345854786,-0.415625,-1.366533605212984,-1.4241824885144485,-3.0343707207031887,4,4,UNDER,PLAUSIBLE,263,-0.1472111691970905,0.3916349809885932,UNDER,True,93.95427846476323,WEAK,175,-1.2266036164564458,-0.05714285714285714,UNDER,True,49.62539908040755,THREE_STAGE_SURVIVOR,4.734848484848482,4.8086778578150025,192
batting_xwoba_contact_last_3_HIGH × med_lev_k_rate_last_5_LOW,batting_xwoba_contact_last_3_HIGH,med_lev_k_rate_last_5_LOW,2,113,2.1180342332611337,1.3584070796460177,0.677013216359469,0.7857934268453529,2.6165310701878535,4,4,OVER,PLAUSIBLE,185,0.6537160855522024,0.6351351351351351,OVER,True,69.1357167279739,WEAK,205,0.6564962501510119,0.5658536585365853,OVER,True,69.00445517633558,THREE_STAGE_SURVIVOR,-6.1430201597565635,-5.915828841592663,159
batting_total_bip_last_5_HIGH × opp_pl_ff_pct_last_3_HIGH,batting_total_bip_last_5_HIGH,opp_pl_ff_pct_last_3_HIGH,2,132,2.782957578778258,1.553030303030303,2.043912227908798,1.7918298553814225,2.977291609240715,4,4,OVER,PLAUSIBLE,167,0.6561900686651732,0.6467065868263473,OVER,True,76.42112572361789,WEAK,176,3.0965922589172914,1.4090909090909092,OVER,True,-11.269833307222807,THREE_STAGE_SURVIVOR,9.698319497874062,9.649619276580212,149
batting_total_bip_last_5_HIGH × opp_pl_ff_pct_last_5_HIGH,batting_total_bip_last_5_HIGH,opp_pl_ff_pct_last_5_HIGH,2,129,2.686195802678442,1.5271317829457365,2.043912227908798,2.2777894064340356,2.74658356944169,4,4,OVER,PLAUSIBLE,147,0.9433942080964621,0.7619047619047619,OVER,True,64.8799165289518,WEAK,153,3.4160271597239444,1.6013071895424837,OVER,True,-27.16970059731974,THREE_STAGE_SURVIVOR,11.558124027561675,11.481572751152157,136
batting_total_bip_last_5_HIGH × opp_pl_two_strike_ff_pct_last_3_HIGH,batting_total_bip_last_5_HIGH,opp_pl_two_strike_ff_pct_last_3_HIGH,2,140,2.531528531116138,1.425,2.043912227908798,1.3500367342608413,2.883240967626577,4,4,OVER,PLAUSIBLE,183,1.357395173313328,0.8579234972677595,OVER,True,46.38041180934827,PASS,175,2.422090759248845,1.1828571428571428,OVER,True,4.322991841574956,THREE_STAGE_SURVIVOR,5.970724191063175,6.007219914918038,157
batting_total_bip_last_5_HIGH × opp_pl_velo_drift_last_5_HIGH,batting_total_bip_last_5_HIGH,opp_pl_velo_drift_last_5_HIGH,2,112,2.4812733168802716,1.5178571428571428,2.043912227908798,0.7297161373432218,2.5718361437732584,4,4,OVER,PLAUSIBLE,159,1.229717185160904,0.8459119496855346,OVER,True,50.44007539213621,PASS,170,1.797215545624403,0.9794117647058823,OVER,True,27.568819871723804,THREE_STAGE_SURVIVOR,1.60555435018442,1.750681764409645,139
batting_total_bip_last_5_HIGH × bottom_order_avg_exit_velo_HIGH,batting_total_bip_last_5_HIGH,bottom_order_avg_exit_velo_HIGH,2,162,2.5175874274920247,1.3518518518518519,2.043912227908798,1.7929142189276839,3.4983536156031714,4,3,OVER,PLAUSIBLE,312,1.982657718820691,0.9086538461538461,OVER,True,21.24771131401069,PASS,280,2.2169755214122127,0.9553571428571429,OVER,True,11.940475345449125,THREE_STAGE_SURVIVOR,2.5301970756516177,2.618337732830045,238
batting_total_bip_last_5_HIGH × lineup_quality_xwoba_HIGH,batting_total_bip_last_5_HIGH,lineup_quality_xwoba_HIGH,2,147,3.5871223343602208,1.7959183673469388,2.043912227908798,2.5472982787234884,4.00343851383342,4,4,OVER,PLAUSIBLE,365,0.6256009013920385,0.5698630136986301,OVER,True,82.55981137304543,WEAK,322,2.5990133908949744,1.0108695652173914,OVER,True,27.54600627919427,THREE_STAGE_SURVIVOR,4.784688995215312,5.208937280065706,266
batting_total_bip_last_5_HIGH × lineup_coverage_overall_LOW,batting_total_bip_last_5_HIGH,lineup_coverage_overall_LOW,2,220,2.8905679739749224,1.3386363636363636,2.043912227908798,-0.1899743938123392,2.3712575720548674,4,4,OVER,PLAUSIBLE,322,1.712276546274205,0.8369565217391305,OVER,True,40.76331843116657,PASS,404,3.0507275630455095,1.0420792079207921,OVER,True,-5.540765362121757,THREE_STAGE_SURVIVOR,4.515352197471399,4.653887708252991,302
batting_total_bip_last_5_HIGH × low_lev_bb_rate_last_5_HIGH,batting_total_bip_last_5_HIGH,low_lev_bb_rate_last_5_HIGH,2,108,2.7036897091218157,1.6342592592592593,2.043912227908798,0.41247084805112144,3.3257599641332956,4,4,OVER,PLAUSIBLE,165,0.9042298778911405,0.7303030303030303,OVER,True,66.55570811841262,WEAK,171,0.9353450926284599,0.6812865497076024,OVER,True,65.40486545209846,THREE_STAGE_SURVIVOR,3.8837057930136645,4.043075392753637,139
batting_total_bip_last_5_HIGH × low_lev_bb_rate_last_10_HIGH,batting_total_bip_last_5_HIGH,low_lev_bb_rate_last_10_HIGH,2,134,2.4967175707068407,1.4328358208955223,2.043912227908798,0.7573852562766372,1.5858070298425282,3,3,OVER,PLAUSIBLE,173,1.2676780347356749,0.8410404624277457,OVER,True,49.22621406566282,PASS,192,2.0617135635065806,1.0286458333333333,OVER,True,17.42303624182478,THREE_STAGE_SURVIVOR,7.4362875618105715,7.497563213912506,159
batting_total_bip_last_5_HIGH × exit_prob_by_6_last_10_HIGH,batting_total_bip_last_5_HIGH,exit_prob_by_6_last_10_HIGH,2,117,2.7077604086649383,1.5897435897435896,2.043912227908798,0.5226995763049413,2.282861208427891,4,4,OVER,PLAUSIBLE,128,0.942047504575906,0.78515625,OVER,True,65.20934785953301,WEAK,202,1.343377496735966,0.7846534653465347,OVER,True,50.387874331971695,THREE_STAGE_SURVIVOR,3.890063424947144,4.163369837743569,143
batting_total_bip_last_5_LOW × opp_pl_secondary_pitch_pct_last_3_HIGH,batting_total_bip_last_5_LOW,opp_pl_secondary_pitch_pct_last_3_HIGH,2,134,-2.110204613830719,-0.3694029850746269,-1.4272063918184266,-0.41147173584814334,-2.1460132371745226,3,3,UNDER,PLAUSIBLE,245,-0.8234717907319072,0.20612244897959184,UNDER,True,60.976685135900944,WEAK,218,-1.4148721494384313,-0.07110091743119266,UNDER,True,32.95094986689605,THREE_STAGE_SURVIVOR,8.33595470273671,8.134896367967137,192
batting_total_bip_last_5_LOW × opp_pl_sl_pct_last_3_LOW,batting_total_bip_last_5_LOW,opp_pl_sl_pct_last_3_LOW,2,131,-2.0210097672157508,-0.3435114503816794,-1.4272063918184266,-0.9099050007021325,-2.5070609142009617,4,4,UNDER,PLAUSIBLE,229,-0.1867462234808993,0.3777292576419214,UNDER,True,90.75975650834332,WEAK,183,-1.7647531265337641,-0.226775956284153,UNDER,True,12.67963395520939,THREE_STAGE_SURVIVOR,4.299754299754296,4.450422198696491,172
batting_total_bip_last_5_LOW × top_order_avg_exit_velo_LOW,batting_total_bip_last_5_LOW,top_order_avg_exit_velo_LOW,2,168,-2.7025207673907565,-0.4880952380952381,-1.4272063918184266,-1.70264635305697,-2.6853456567032,3,3,UNDER,PLAUSIBLE,180,-0.17415817147029172,0.375,UNDER,True,93.55571385161127,WEAK,226,-1.4617750453993155,-0.07743362831858407,UNDER,True,45.91068224017248,THREE_STAGE_SURVIVOR,3.4671532846715327,3.548078512932773,182
batting_total_bip_last_5_LOW × low_lev_bb_rate_last_10_LOW,batting_total_bip_last_5_LOW,low_lev_bb_rate_last_10_LOW,2,132,-2.175868552375967,-0.4015151515151515,-1.4272063918184266,-0.3700716381820172,-1.5420185212468474,3,4,UNDER,PLAUSIBLE,326,-0.5950328660776906,0.2898773006134969,UNDER,True,72.65308764043044,WEAK,250,-1.0400177864221363,0.064,UNDER,True,52.202177595403185,THREE_STAGE_SURVIVOR,1.3157894736842104,1.286014540056124,228
batting_total_bip_last_5_LOW × exit_prob_by_5_last_5_HIGH,batting_total_bip_last_5_LOW,exit_prob_by_5_last_5_HIGH,2,197,-2.837526478540588,-0.4593908629441624,-1.4272063918184266,-0.9548936757154578,-2.4290670548876028,3,4,UNDER,PLAUSIBLE,340,-1.5819706606313058,0.06470588235294118,UNDER,True,44.2482502772995,PASS,322,-1.9068005779093595,-0.11801242236024845,UNDER,True,32.800606713982965,THREE_STAGE_SURVIVOR,8.728152138067495,8.927562365301211,275
batting_total_bip_last_5_LOW × exit_prob_by_7_last_5_HIGH,batting_total_bip_last_5_LOW,exit_prob_by_7_last_5_HIGH,2,307,-2.7415119094594838,-0.252442996742671,-1.4272063918184266,-1.208073993931313,-3.079029669118487,3,4,UNDER,PLAUSIBLE,541,-0.6789986612832319,0.30591497227356745,UNDER,True,75.23269335652446,WEAK,479,-2.2491461527794185,-0.1022964509394572,UNDER,True,17.959643180143615,THREE_STAGE_SURVIVOR,5.090335531975907,5.217383692822342,422
batting_total_bip_last_5_LOW × exit_prob_by_7_last_10_HIGH,batting_total_bip_last_5_LOW,exit_prob_by_7_last_10_HIGH,2,240,-2.372846419982022,-0.2375,-1.4272063918184266,-0.9855465307170687,-2.851650908608661,4,4,UNDER,PLAUSIBLE,403,-1.5946231676576876,0.09181141439205956,UNDER,True,32.797034218937384,PASS,351,-1.439664174199928,0.014245014245014245,UNDER,True,39.32754509198974,THREE_STAGE_SURVIVOR,4.440852034994293,4.535392334142929,318
batting_total_bip_last_5_LOW × deterioration_score_norm_HIGH,batting_total_bip_last_5_LOW,deterioration_score_norm_HIGH,2,114,-2.6265590827535066,-0.6578947368421053,-1.4272063918184266,-0.6257852999667566,-2.322066477523993,3,3,UNDER,PLAUSIBLE,195,-1.9646265788331414,-0.16923076923076924,UNDER,True,25.201508249585615,PASS,171,-0.8761965855438442,0.05847953216374269,UNDER,True,66.64089563805665,THREE_STAGE_SURVIVOR,7.542675664946405,7.423254070140661,152
batting_avg_exit_velo_last_5_HIGH × opp_pl_velo_mean_last_3_HIGH,batting_avg_exit_velo_last_5_HIGH,opp_pl_velo_mean_last_3_HIGH,2,121,-2.1317498838873785,-0.4214876033057851,-0.7231267208251784,-0.5474080808083222,-1.6658820255544355,3,4,UNDER,PLAUSIBLE,153,-0.8411535898238282,0.14052287581699346,UNDER,True,60.54163782620068,WEAK,273,-0.7094881122229655,0.16666666666666666,UNDER,True,66.71804147449186,THREE_STAGE_SURVIVOR,3.4698126301179744,3.5344110331579914,174
batting_avg_exit_velo_last_5_HIGH × low_lev_k_rate_last_5_LOW,batting_avg_exit_velo_last_5_HIGH,low_lev_k_rate_last_5_LOW,2,106,-2.3024357379914195,-0.5566037735849056,-0.7231267208251784,-1.229493948520983,-3.0740017603449408,3,4,UNDER,PLAUSIBLE,199,-0.36817880600033653,0.31909547738693467,UNDER,True,84.00916038935682,WEAK,267,-0.708454524932862,0.1647940074906367,UNDER,True,69.23021506125083,THREE_STAGE_SURVIVOR,2.930948832588172,3.4174757999702488,183
batting_hard_hit_rate_last_5_LOW × batting_barrel_rate_last_5_LOW,batting_hard_hit_rate_last_5_LOW,batting_barrel_rate_last_5_LOW,2,246,-2.3752214052535794,-0.22967479674796748,-0.5693712362337966,-1.797445880649283,-4.61577454648983,4,4,UNDER,PLAUSIBLE,482,-0.7152007469392536,0.29149377593361,UNDER,True,69.88909137660374,WEAK,260,-2.2902676499860757,-0.27884615384615385,UNDER,True,3.576666793234545,THREE_STAGE_SURVIVOR,2.0583190394511135,1.9498032134919185,318
batting_hard_hit_rate_last_5_LOW × bottom_order_hard_hit_rate_LOW,batting_hard_hit_rate_last_5_LOW,bottom_order_hard_hit_rate_LOW,2,193,-2.496031935783184,-0.35751295336787564,-0.5693712362337966,-1.9548287708297178,-2.420994577946247,3,3,UNDER,PLAUSIBLE,286,-0.389505669478404,0.3321678321678322,UNDER,True,84.39500457127812,WEAK,214,-2.6605784800835623,-0.45794392523364486,UNDER,True,-6.592325280034854,THREE_STAGE_SURVIVOR,5.6153741311162575,5.498693660607246,222
batting_hard_hit_rate_last_5_LOW × lineup_quality_ev_LOW,batting_hard_hit_rate_last_5_LOW,lineup_quality_ev_LOW,2,228,-2.27400988783632,-0.22587719298245615,-0.5693712362337966,-1.968354576568513,-2.8732871334912637,4,3,UNDER,PLAUSIBLE,303,-0.4365965660385442,0.3234323432343234,UNDER,True,80.80058629586883,WEAK,219,-0.8383688985496817,0.1050228310502283,UNDER,True,63.13257461921703,THREE_STAGE_SURVIVOR,2.5544703230653667,2.56010245829128,242
batting_barrel_rate_last_5_LOW × opp_pl_primary_mix_drift_last_3_LOW,batting_barrel_rate_last_5_LOW,opp_pl_primary_mix_drift_last_3_LOW,2,123,-2.6402420465461223,-0.6219512195121951,-1.797445880649283,-0.5983842101683894,-2.94226507581958,3,4,UNDER,PLAUSIBLE,200,-0.10061421680901332,0.4,UNDER,True,96.1892048139816,WEAK,133,-1.2506286618594193,-0.12781954887218044,UNDER,True,52.6320450999767,THREE_STAGE_SURVIVOR,5.13196480938416,5.0672112587915485,144
batting_barrel_rate_last_5_LOW × lineup_depth_dropoff_ev_LOW,batting_barrel_rate_last_5_LOW,lineup_depth_dropoff_ev_LOW,2,170,-3.4641654468134826,-0.7470588235294118,-1.797445880649283,-1.4241824885144485,-4.963515828179136,4,4,UNDER,PLAUSIBLE,279,-0.2537029830759823,0.3655913978494624,UNDER,True,92.67636067124474,WEAK,187,-1.427598771539452,-0.10962566844919786,UNDER,True,58.78953261736876,THREE_STAGE_SURVIVOR,5.361689381458742,5.113641496306509,202
batting_barrel_rate_last_5_LOW × lineup_quality_ev_LOW,batting_barrel_rate_last_5_LOW,lineup_quality_ev_LOW,2,214,-2.296108774194877,-0.2546728971962617,-1.797445880649283,-1.968354576568513,-3.079620422983677,3,3,UNDER,PLAUSIBLE,290,-0.45186770081942196,0.31724137931034485,UNDER,True,80.32028334642517,WEAK,242,-0.8872353077585382,0.10330578512396695,UNDER,True,61.359177852118776,THREE_STAGE_SURVIVOR,-0.9205983889528215,-0.8489767533366388,237
batting_barrel_rate_last_5_LOW × high_lev_bb_rate_last_10_HIGH,batting_barrel_rate_last_5_LOW,high_lev_bb_rate_last_10_HIGH,2,132,-2.2335293213428766,-0.42424242424242425,-1.797445880649283,-0.43387553006492546,-2.6772900203901777,3,4,UNDER,PLAUSIBLE,198,-1.6710375994747033,-0.07575757575757576,UNDER,True,25.183986460047166,PASS,148,-1.0190990425226913,-0.016891891891891893,UNDER,True,54.37270364957766,THREE_STAGE_SURVIVOR,3.6005569922418905,3.325242159404951,152
batting_barrel_rate_last_5_LOW × low_lev_k_rate_last_10_LOW,batting_barrel_rate_last_5_LOW,low_lev_k_rate_last_10_LOW,2,130,-2.920524800096186,-0.7038461538461539,-1.797445880649283,-1.3762343912115411,-4.480414885722841,4,4,UNDER,PLAUSIBLE,351,-0.19466353837830946,0.38603988603988604,UNDER,True,93.33463840567633,WEAK,239,-0.9276173994236574,0.0899581589958159,UNDER,True,68.2379893027066,THREE_STAGE_SURVIVOR,-2.0768025078369883,-2.130866903452744,232
batting_barrel_rate_last_5_LOW × leverage_gap_k_last_10_HIGH,batting_barrel_rate_last_5_LOW,leverage_gap_k_last_10_HIGH,2,49,-2.708234791408832,-1.2959183673469388,-1.797445880649283,-2.0116095846147504,-2.5671908883272088,3,4,UNDER,PLAUSIBLE,102,-0.6945439433164488,0.13725490196078433,UNDER,True,74.35436744555132,WEAK,79,-0.8863420759384858,-0.08860759493670886,UNDER,True,67.27233256325579,THREE_STAGE_SURVIVOR,8.590492076730605,8.266868898086944,72
batting_total_bip_last_10_HIGH × opp_pl_ff_pct_last_3_HIGH,batting_total_bip_last_10_HIGH,opp_pl_ff_pct_last_3_HIGH,2,127,4.047798888321773,2.0826771653543306,3.1847131179881796,1.7918298553814225,3.952916240754858,4,4,OVER,PLAUSIBLE,153,1.5871453437014327,0.9771241830065359,OVER,True,60.78991601384952,WEAK,174,3.3794069379382066,1.5114942528735633,OVER,True,16.512479222026844,THREE_STAGE_SURVIVOR,14.367450731087091,14.234975186391718,143
batting_total_bip_last_10_HIGH × opp_pl_ff_pct_last_5_HIGH,batting_total_bip_last_10_HIGH,opp_pl_ff_pct_last_5_HIGH,2,125,3.8610571608830186,2.02,3.1847131179881796,2.2777894064340356,3.7536201943301326,4,4,OVER,PLAUSIBLE,145,1.746145656737884,1.0482758620689656,OVER,True,54.775451800393895,PASS,153,3.631817653293256,1.6797385620915033,OVER,True,5.937221285202007,THREE_STAGE_SURVIVOR,15.11391833972479,14.917993971933763,134
batting_total_bip_last_10_HIGH × opp_pl_pfx_z_mean_last_3_HIGH,batting_total_bip_last_10_HIGH,opp_pl_pfx_z_mean_last_3_HIGH,2,120,3.5834800532931914,1.9375,3.1847131179881796,2.1599907896485737,2.9238572476659783,4,4,OVER,PLAUSIBLE,164,0.9698390170926575,0.7530487804878049,OVER,True,72.93583324954237,WEAK,167,2.339623344733527,1.1736526946107784,OVER,True,34.710858999105334,THREE_STAGE_SURVIVOR,6.3572790845518075,6.176025074969904,143
batting_total_bip_last_10_HIGH × opp_pl_pfx_z_mean_last_5_HIGH,batting_total_bip_last_10_HIGH,opp_pl_pfx_z_mean_last_5_HIGH,2,117,3.5141600120497385,1.9273504273504274,3.1847131179881796,1.5919379355761458,3.1189904986196453,4,4,OVER,PLAUSIBLE,157,1.4596492940231574,0.9267515923566879,OVER,True,58.463778285048164,PASS,155,2.9701418557357164,1.4322580645161291,OVER,True,15.480745169503743,THREE_STAGE_SURVIVOR,9.691042453878637,9.526954091292605,136
batting_total_bip_last_10_HIGH × lineup_quality_xwoba_HIGH,batting_total_bip_last_10_HIGH,lineup_quality_xwoba_HIGH,2,132,3.955393214438753,2.015151515151515,3.1847131179881796,2.5472982787234884,3.7638071932180863,3,4,OVER,PLAUSIBLE,316,1.194912026067441,0.7167721518987342,OVER,True,69.79031005803573,WEAK,313,2.689390150103666,1.0431309904153354,OVER,True,32.007009055728616,THREE_STAGE_SURVIVOR,4.817934109487244,5.030459031690637,244
batting_total_bip_last_10_HIGH × exit_prob_by_6_last_10_HIGH,batting_total_bip_last_10_HIGH,exit_prob_by_6_last_10_HIGH,2,114,3.5573757376155517,1.9649122807017543,3.1847131179881796,0.5226995763049413,2.5550056786862156,3,4,OVER,PLAUSIBLE,114,0.7350210905520149,0.7236842105263158,OVER,True,79.33810919156133,WEAK,186,1.7955592331753478,0.9516129032258065,OVER,True,49.525735665502665,THREE_STAGE_SURVIVOR,2.578018995929439,2.646894234593389,134
batting_total_bip_last_10_LOW × opp_pl_chase_rate_last_3_LOW,batting_total_bip_last_10_LOW,opp_pl_chase_rate_last_3_LOW,2,127,-2.1735994647844166,-0.41732283464566927,-1.8549474419237761,-1.1024814893957193,-1.9284339553411423,3,4,UNDER,PLAUSIBLE,266,-0.6613349658032636,0.2575187969924812,UNDER,True,69.5742027674424,WEAK,291,-3.1773507597247557,-0.47766323024054985,UNDER,True,-46.179220744328525,THREE_STAGE_SURVIVOR,10.925771476230189,10.746497602706917,218
batting_total_bip_last_10_LOW × opp_pl_edge_rate_last_3_HIGH,batting_total_bip_last_10_LOW,opp_pl_edge_rate_last_3_HIGH,2,134,-2.234200449025312,-0.417910447761194,-1.8549474419237761,-1.0118572594222668,-2.2958834300382907,3,4,UNDER,PLAUSIBLE,255,-0.6058899221543906,0.26862745098039215,UNDER,True,72.88112969368014,WEAK,264,-2.9701900667403085,-0.4621212121212121,UNDER,True,-32.94196892835098,THREE_STAGE_SURVIVOR,10.221835580687252,10.075233445121444,209
batting_total_bip_last_10_LOW × opp_pl_zone_drift_last_5_LOW,batting_total_bip_last_10_LOW,opp_pl_zone_drift_last_5_LOW,2,117,-2.7328850167033933,-0.688034188034188,-1.8549474419237761,-0.29271274484847565,-2.8545871773581593,4,4,UNDER,PLAUSIBLE,237,-0.007399809686327253,0.4282700421940928,UNDER,True,99.72923084428727,WEAK,163,-1.7009922900833143,-0.2392638036809816,UNDER,True,37.75836598734124,THREE_STAGE_SURVIVOR,6.740754235744213,6.620027523836258,166
batting_total_bip_last_10_LOW × opp_pl_zone_rate_last_3_HIGH,batting_total_bip_last_10_LOW,opp_pl_zone_rate_last_3_HIGH,2,127,-2.1735994647844166,-0.41732283464566927,-1.8549474419237761,-1.1024814893957193,-1.9284339553411423,3,4,UNDER,PLAUSIBLE,266,-0.6613349658032636,0.2575187969924812,UNDER,True,69.5742027674424,WEAK,291,-3.1773507597247557,-0.47766323024054985,UNDER,True,-46.179220744328525,THREE_STAGE_SURVIVOR,10.925771476230189,10.746497602706917,218
